Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,226132169,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,30884499,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,20245841,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,3543473,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,19361028,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,661580097,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,243719793,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,0,,193986210,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,0,,118721668,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,434058807,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,481095505,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,171868551,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,74335597,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,171330617,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,269341974,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,236413888,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,670598942,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,0,,348395946,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,0,,450128296,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,0,,607956365,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,0,,1420573496,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,410734319,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,319411529,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,247581794,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,214062199,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,0,,294388755,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,0,,552322774,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,0,,148413364,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,0,,11656011308,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,,,17164149603,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,,,10054720580,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,,,1537623010,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,0,,1357929697,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,0,,1566220836,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,0,,1127106496,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,0,,2477321282,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,0,,426031985,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,0,,598173893,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,0,,339047552,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,0,,514863943,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,0,,301395450,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,1102475926,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,619384286,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,296668619,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,446224113,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,245421461,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,75115294,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,58718127,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,125940220,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,,,64533810,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,,,11758560,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,0,,1680014915,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,0,,1040994056,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,2819257589,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,1439203174,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,1292653491,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,465308330,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,57729752,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,244935496,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,250380729,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,67035698,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,889011,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,2652786,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,,,379701815,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,583930282,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,14136359,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,891716,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,0,,,,0,,5204564,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,0,,,,0,,2960538,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1,No Quantity,0,,,,0,,159217340,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1,No Quantity,0,,,,0,,907825591,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,0,,,,0,,1068018242,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,0,,,,0,,686519877,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,1160997760,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,108532629,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,2672082,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,2948351,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,38087145,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,482986837,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,0,,164502411,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,0,,70274693,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,0,,17177629,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,0,,612287,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,249360662,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,43220234,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,202946094,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,56931498,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,0,,138773088,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,0,,47139619,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,,,43107256,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,,,31321009,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,44437893,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,15553079,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1,No Quantity,0,,,,,,148822523,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1,No Quantity,0,,,,0,,29395745,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,60,Fabrics; knitted or crocheted,1,No Quantity,0,,,,0,,208700852,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,60,Fabrics; knitted or crocheted,1,No Quantity,0,,,,0,,20379379,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,838650996,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,233208942,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,0,,,,0,,1004478566,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,0,,,,0,,196755230,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,0,,,,0,,258305905,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,0,,,,0,,157871267,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,,,926743750,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,,,170516379,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,0,,,,0,,60991321,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,0,,,,0,,17137920,,,4
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1,No Quantity,0,,,,0,,10114806,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1,No Quantity,0,,,,0,,9339921,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,0,,,,0,,52332871,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,0,,,,0,,29714753,,,0
H5,2018,2018,2018,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,245601952,,,0
H5,2018,2018,2018,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,126117902,,,4
