Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
380992,6946,6880,6038
842519,7201,17312,14668
400520,3479,1484,5441
720918,8587,13914,13870
851632,1090,2240,3594
830300,5761,4622,6144
283539,3947,4592,3249
961700,1850,2287,4533
390290,3059,2295,3655
721061,2627,11082,3483
841960,2501,1022,556
842382,2443,3530,3800
711719,4422,10537,17759
950699,3371,4486,5151
391400,3316,3018,4648
720229,1835,4535,2227
721621,2305,2797,13517
845710,2557,2073,3528
721710,11381,7138,5786
690320,10140,7788,5640
847170,4266,3862,7276
901540,355,265,611
850610,3104,4631,8030
901811,11752,10232,7347
120770,4562,5592,15280
760691,3797,3839,7590
701959,4189,4741,6107
730820,842,21246,10942
90710,3291,2508,2532
901180,4078,3276,3983
732399,4380,7984,6479
40620,5370,5679,5287
390421,8022,9143,5993
741999,5087,9275,6728
851640,5401,10162,8996
481029,2082,2026,2316
591132,4498,5627,4796
291830,5459,3700,6810
848420,2828,4519,5145
292320,1902,4261,4564
740721,3177,2865,4586
848050,7128,6243,7061
391733,2602,4270,9796
841583,5513,4249,2076
80440,975,2407,3774
900150,3180,5571,6569
293959,4258,5402,4723
960719,4190,7081,6629
300431,15988,12176,8513
690490,4558,5661,4913
821220,4408,3005,5254
40390,335,883,632
847940,3868,9266,12250
91030,1692,4066,3526
380210,4493,5856,4767
550931,3249,2051,1742
731822,5737,6866,5190
392119,6642,8184,4376
830710,9344,22153,20182
270740,4212,6053,5511
847981,4711,6588,6637
730711,6021,19951,8973
270300,3769,5855,5118
680221,2376,4627,4031
730729,5156,27601,7074
150910,1679,2547,4047
902110,4093,7456,6938
620690,79966,90285,45479
842630,5035,7196,4873
382477,205,2199,2102
80231,1140,3120,4495
890399,2139,5624,5170
871150,656,1619,4386
130239,1681,2689,5103
700910,5011,8123,7719
902511,11818,12159,7827
321290,4913,3934,4046
151530,2272,2150,4672
540249,70933,26526,3902
845290,2241,3569,4881
850131,4594,4143,2194
690220,12143,14493,10013
400931,3912,4732,5129
841710,3696,4013,4441
902290,3999,4882,4402
902230,5905,6592,6978
900410,7652,6592,7283
360200,2178,4913,4526
844250,3317,4400,4454
310221,9,2339,2004
550490,4312,5646,5587
851829,10132,9256,8262
300320,0,26,2056
721240,2292,3263,4278
330491,2492,2478,2594
110100,2285,2057,2764
730611,40694,7286,20809
640590,2882,3295,6397
901910,5187,4903,5100
381519,3726,5945,7877
730793,4372,5750,7576
721399,70,0,97
940161,4032,5218,5050
690919,5742,13835,5275
842430,2655,2721,3040
846150,3257,4429,6509
540245,7975,10238,6235
820411,5486,18623,5477
510510,307,260,1480
530500,4025,5704,4275
391690,5933,6545,7167
284210,4959,6782,4396
841620,8143,15427,11491
851529,1685,3362,3996
340119,1520,2714,5017
720810,3023,6117,7050
290377,6719,11108,8852
130219,3518,3687,3323
540251,26853,7116,6066
610349,6112,1960,2831
381010,2637,9600,3111
20442,3398,5076,5745
481320,5117,4909,6034
80420,1886,4497,4579
721912,3096,6670,3996
870892,7797,8433,3588
600634,942,2277,7991
961390,2204,3163,3733
842790,7515,9550,5614
291611,3171,8243,5746
481890,8282,12069,8427
630533,2913,4974,5744
871680,3828,4324,5254
540120,3497,3162,3908
851679,2782,4174,3696
90422,1541,2504,3720
392069,2251,4268,6789
381700,27,40,8345
730441,1064,3358,5813
848490,2908,3121,3522
170230,1811,2437,2871
400291,6147,6519,5700
390521,3694,5306,5121
420222,5448,7932,6898
293625,2161,4183,5188
110412,2343,2741,4362
760410,3668,29887,33728
190120,1999,2643,3498
481110,805,673,11447
681381,4055,5302,6781
843139,2498,2898,2981
390750,2621,2470,3233
80929,138,750,6981
540490,155,3559,5098
200310,2156,2801,3374
701342,1689,2945,3339
871631,2486,1721,2950
110813,4127,3883,3843
853540,2127,4282,4546
830110,3640,4247,5417
721011,5394,4340,615
401290,2669,3543,3854
844720,7664,4550,3768
841319,5080,4933,7100
293626,3343,3730,5354
844711,1947,3682,3990
730431,952,6635,912
701328,2070,4790,3839
940370,4000,3224,5058
732090,5748,5543,6403
480530,5196,5787,2963
81090,3848,2341,2412
80910,1142,2193,3007
843930,4422,8237,6941
401410,848,2366,2865
291631,2911,2505,4158
844317,1166,3087,5525
621430,3164,7445,7712
846490,2662,2771,4518
870310,1037,4809,5417
721190,4007,3267,3972
846330,9445,6314,4893
845819,2749,4026,7094
291714,3106,5104,3978
482110,5305,8396,5021
900130,3805,4611,5570
841911,1441,1160,3611
843351,3787,2256,2677
854121,4784,16556,2559
581092,766,1587,1082
902229,4214,4642,3479
721730,8069,8304,6050
270730,1046,3022,3558
390940,3474,3358,3102
848320,7048,11138,9992
293628,1035,1743,3457
290514,2016,3925,3401
842919,2646,1384,2424
850431,2255,2655,1778
851190,3421,4326,4129
630140,5938,7174,6219
830220,2546,3914,3793
940130,2370,2547,2603
550410,7009,7040,9094
180632,1306,1096,705
392290,6338,6327,5589
400912,5899,7750,8776
392610,5450,6197,5167
293723,945,1369,3631
650500,2099,3649,3016
843920,2529,4375,8577
520515,3142,12975,17222
570242,280,380,3505
20220,8689,6491,5109
620421,2352,3010,5028
100830,3172,2928,5826
761010,1820,1241,1438
740919,3895,5090,2300
844140,7464,6095,1347
851180,2914,5251,5964
380590,1423,2159,3393
903031,2858,4394,4597
940210,3443,3869,5805
902680,4369,3864,2417
400921,3317,4215,3815
850650,2083,4274,2763
90811,2732,1842,4231
281520,4764,3119,3404
950890,2865,2658,4692
320413,2310,2042,1946
640411,13019,12076,8142
320910,1294,1915,2815
390390,15227,8921,5241
845110,902,1893,996
280429,3419,3827,3414
843359,3052,3074,4113
481940,6177,4765,4306
293621,2755,2969,6383
480920,3531,3314,2179
300590,4822,5012,3280
870333,473,157,8269
20130,722,1641,2013
220720,1545,1964,2873
853210,3897,7492,5229
321490,2516,4334,4507
722220,2396,3268,3972
851130,3515,6024,4335
293930,4561,4697,3070
151800,3640,5125,5505
850151,11287,5072,4572
340212,3889,3450,3815
701939,2193,3013,2053
850811,1750,2080,1983
580632,3810,4158,4940
293341,3732,4515,3521
90611,1671,2958,3669
481159,4352,5805,4282
481930,2827,2783,4597
711790,3546,4575,4729
271220,1560,1900,1722
482320,3742,3712,4163
903032,2755,2672,3554
120242,1449,794,657
847432,1313,3804,3635
550820,12246,7488,11204
252210,315,2122,2460
30616,2219,1761,3140
520533,4085,4966,4518
400932,3467,5276,4236
284700,5357,6595,7394
730810,11681,27049,6221
701010,2833,3308,3959
392051,1054,2087,3772
200919,288,596,497
283110,2903,3713,4175
844621,3700,3924,2872
846241,2188,2761,3955
731824,2554,4624,4545
550932,806,786,1983
381129,701,416,1069
441872,847,716,1487
853120,1649,2139,3291
261800,6242,17365,15542
900490,3063,3307,3388
200820,5135,3723,3985
130190,2694,2933,2324
271210,5415,4493,2669
960711,6177,7739,6720
821520,1382,3423,6537
702000,7125,9679,24082
392220,4286,3890,4111
200870,3945,5472,6848
760692,3914,11481,18079
391890,1417,3022,2944
400700,441,1923,3530
760820,1705,3201,3076
691200,3101,5166,5133
680520,3478,3079,3361
210210,6103,5192,5002
510529,6036,5523,5653
722790,406,15486,20239
610469,1661,3945,5829
845690,2365,4563,4771
320642,9147,7028,5249
721210,4065,7710,5538
520532,802,385,4628
320820,3764,3228,4392
841690,564,2852,803
400299,1881,1176,1920
854419,80562,58423,19915
721030,3258,2419,3087
731511,2139,1840,2234
482369,2478,3206,3216
392510,3671,1690,2812
732020,3019,5174,4149
591190,4511,5450,4126
293624,1303,1312,3208
550630,702,1521,1497
481022,2374,15466,3784
844230,857,521,2822
440799,3413,5489,3983
741210,1699,12447,3433
830260,2087,2946,3359
821192,1674,2974,3438
722840,1553,2401,3200
340420,3200,3275,2882
290219,4034,4651,3829
80620,3080,3872,5266
843390,2775,2222,1864
381220,1453,2802,7294
282810,2696,3461,3932
292419,1756,2953,2163
842119,14157,6358,2051
847439,3546,4071,1334
71021,1629,2348,5665
290960,2919,3778,3441
10512,1059,2575,2331
340590,3663,4829,5987
860791,1072,964,1464
381090,2228,3094,3632
392640,2800,2917,3681
220290,1837,3023,2525
731010,2163,3915,2925
846592,1325,2470,3234
281830,1667,2961,2467
294140,2608,4131,2194
110812,3331,2284,2584
851981,748,923,1817
860900,4734,5542,5929
400829,2282,1888,2477
292130,2982,2177,4097
721250,3198,6703,2849
550700,256,1421,682
620530,3178,2380,4943
320641,2552,2742,2694
540821,2174,3377,2764
730661,1880,1594,2757
550951,4290,2665,2660
252921,2764,1981,3747
291712,2156,2736,3419
848049,5975,4646,3499
382473,3327,1897,2586
400220,5478,5071,6427
283525,974,2771,2892
950662,9922,8538,6907
720915,8674,5288,3046
280469,2034,9015,10523
850164,50157,11239,1934
680530,2222,2958,2955
720827,3590,3397,2997
10513,836,5300,4378
848030,4047,2722,3545
847950,1792,2400,3403
292129,3331,1912,2003
151000,675,3515,2557
853010,3144,4481,11125
841451,4272,3429,6990
321590,5781,4805,3704
847090,210,901,134
960350,3072,4427,3891
700800,1737,2289,2803
900311,3682,3645,4497
847930,3074,4692,1590
560500,3125,4483,3987
852349,1117,53323,8090
821000,1549,2843,2846
844391,1965,3728,3708
851030,1847,3467,3757
291815,2185,3426,3358
293361,5399,9183,6864
290919,2911,3328,3010
620319,196,653,2194
851531,1677,2562,2753
846719,1653,2624,2540
284440,364,3468,3386
252620,2198,2157,2425
848220,1796,1789,1648
843420,3655,5625,3022
901841,2495,5270,4851
291412,2663,4624,3655
903039,3501,5337,4125
620119,3,10480,6487
551110,2443,3117,3325
841919,11217,4419,3185
730721,6319,7185,5176
961380,1968,2029,1835
843353,1055,1020,2789
853190,2904,5056,4056
842310,1235,2429,2847
853922,3893,4461,3800
842010,3196,2268,2623
392099,2452,1223,1464
851290,3081,3914,3457
620342,639,3028,2286
722599,3329,3630,4977
340219,3818,7039,6785
321210,3703,3480,3472
842381,1379,2057,3370
80830,702,1145,2139
480258,903,1419,3376
844900,1725,36503,2325
851822,1844,3201,2954
330730,523,757,1796
283522,711,770,599
540231,4162,3192,4180
820730,1818,1399,1781
81310,3584,4809,5163
820830,2364,2639,2741
852910,2345,4903,8431
841340,1492,4372,5772
843999,6369,5594,5301
700521,1088,3846,3130
294120,3511,3064,2497
960899,3129,4094,3698
701610,1847,2721,3103
390599,5007,0,4001
284019,2340,2455,1176
852871,96,2455,3120
630190,609,508,920
121292,1947,1298,2367
401150,1671,2383,2003
90220,1363,2642,4388
851631,2203,1945,2690
800110,3279,4952,3616
330129,1990,2768,2804
710692,3476,3028,3284
844851,1975,2558,2909
382474,942,4543,2413
701399,2690,7534,3948
490890,3329,3418,3989
830890,2766,2826,2637
846390,2711,3662,1468
722611,1962,1702,2315
550969,1033,589,1008
81320,835,3055,4537
390710,4424,2778,5194
270750,1200,1133,1879
284910,3566,3709,2831
290711,5604,5605,4752
732290,1243,1166,3592
903149,8165,5148,5767
860719,216,3805,7183
903033,1729,6701,6598
850870,8484,5343,3862
320500,2152,2687,1924
381900,5071,5765,5037
551011,2879,6342,6069
820239,1648,2102,2684
730449,2292,1967,4511
283640,3435,2834,3146
491110,8297,7636,5740
720720,466,0,1365
680610,6933,3004,2142
960321,2203,2336,3762
721230,3541,2577,2554
853932,4792,5844,2870
292145,479,333,2445
870895,1412,1676,624
853931,4845,3612,2925
390920,1865,2502,2883
853080,2961,2182,2239
854231,2663,1934,4740
481420,4535,4483,3358
382319,4372,4204,3084
640690,1138,1919,2420
845899,1626,5225,4356
480592,2068,1781,1720
540261,5852,4921,2825
851519,2313,2474,2870
300691,789,646,1068
580421,746,11197,14611
401199,887,2548,2810
261510,4552,3123,3982
530720,2675,1970,1947
382370,3967,3351,2606
290110,2272,1866,3036
292700,3698,3546,3582
591000,3375,3688,3502
252800,2311,2284,3385
441112,3313,830,1017
851718,101097,128968,29373
520623,372,617,779
854790,2255,3220,2467
845130,2626,3731,3552
382000,2666,4769,4633
851150,2084,6428,2508
843680,243,1630,186
481310,2079,4492,4234
841221,2323,5642,2580
401320,1560,1176,2036
854239,2489,2493,2817
600622,1007,1497,2463
961210,3758,4284,3597
581099,910,484,1195
290312,1940,2920,2616
160415,2147,3157,1804
330112,1177,891,742
830120,1785,1844,1637
290544,1363,2589,3243
293729,2421,1896,3166
520521,16913,21370,11166
551442,3256,2819,2044
293999,1684,1254,1193
80430,417,654,1356
510720,342,1320,1025
730722,15033,13733,6152
810520,5,0,391
903089,3343,18315,2587
843311,1503,1584,1602
843229,1211,1305,1493
550921,9060,12038,4828
10594,0,0,0
851629,979,487,1369
480890,1853,2023,1500
850162,1047,1592,2445
780199,20236,11293,14629
400591,1680,2795,4034
200410,1226,1818,2425
620822,9456,6255,1169
550810,2686,3867,3327
280512,1397,1514,1638
540248,8132,5904,2546
293942,1813,2289,2746
520548,24457,20067,19566
60210,232,748,9346
691390,2716,3731,3416
120930,997,3065,2622
854190,2295,1864,3118
842219,1830,1750,2841
283210,2985,5328,4540
903281,4844,4747,4441
871310,2390,3377,4155
820900,1811,2260,2416
844811,3635,2880,4082
580639,1336,1083,976
391723,590,1630,1174
480810,2339,769,5430
380130,5808,7306,10040
292211,2330,2148,5615
440729,1241,6700,1915
330690,1048,1516,1869
291812,1734,1488,2043
841940,8033,10992,4942
961310,2928,2278,2184
710229,490,640,775
844540,4814,3902,3277
720825,12237,1042,2102
291811,2087,2592,1212
283319,1536,2808,2463
251310,1528,3315,3700
853670,491,928,2440
853180,5984,8335,6785
330610,1549,2672,3210
853921,2663,2544,2711
281810,828,798,1541
845811,3386,3331,3547
846420,5000,3568,2436
711419,1,0,0
845929,1123,2405,2857
722300,1559,1556,1842
560122,2459,2060,1861
844629,8677,9910,7103
630232,203,1422,1713
842549,5272,2585,1583
620799,82,1030,77
681599,3813,1305,3516
321100,1705,2564,2334
290516,3340,2812,3863
843410,2028,1215,1657
250100,760,1066,2204
843230,1275,869,1449
844400,5554,16120,2316
480620,2060,2259,2332
150210,0,73,1007
853529,1886,7991,30765
960820,1800,2353,2458
852861,2343,2399,2687
901780,1809,2124,2247
871495,1914,4078,1842
640359,1067,1457,1875
100510,6175,2109,4099
630539,623,1125,1034
293890,568,1341,5642
621139,643,2017,3194
401610,1857,4312,2194
842320,3765,3304,1863
381210,1691,2490,1980
620729,484,3806,1658
380899,1259,1591,636
90421,1179,2416,850
851521,1111,1345,2463
846591,1434,1905,2773
151610,285,224,1177
720390,0,0,8023
630900,10092,11274,6608
851621,1135,331,1050
843691,220,1320,248
843510,3347,891,517
291719,1418,2645,1332
842290,937,2387,2369
600199,912,1970,706
290543,631,173,1088
540419,4700,13544,16650
330749,953,1741,1118
251612,2292,1451,928
721114,5789,12953,5780
290230,605,1406,1166
820320,1548,2450,2876
843210,576,651,2152
848280,2330,2142,3006
480419,9130,5842,4165
390519,1679,1668,2285
732591,3550,1337,1376
441840,58,20,1284
390461,1090,1482,1380
560811,1243,2183,1860
852329,55915,57720,4090
420232,1713,4564,3830
610449,1100,2360,4515
292146,123,1,0
401035,2346,5793,2527
851590,911,1273,2247
846299,4626,5515,4715
810411,3327,7010,5130
844120,6729,187,1151
700992,3320,2813,2009
240311,2107,2473,6281
841790,2331,2214,4869
732394,1775,1737,1288
731431,336,1331,102
902000,1891,3140,2189
340700,2682,3629,3288
370320,2352,3806,3971
902410,1824,3883,3247
722920,2910,2859,2128
440810,426,690,710
611120,386,1966,3032
842220,3644,620,841
570320,1722,2100,1112
843340,1095,1971,3765
382481,1443,5748,1692
520514,1390,218,268
90961,1226,1940,806
180320,405,1010,1188
290621,1496,2198,1403
511219,10933,19799,15772
150420,1465,1413,1820
400121,1964,426,3583
847230,231,172,1070
842832,1931,1713,799
190219,1177,2070,1950
283660,3203,2742,2627
420229,3008,2229,2699
293623,1666,1580,2426
870331,9,1,306
380690,1770,1484,1513
620439,441,993,958
290819,902,1271,2633
392112,5815,5372,5455
291816,1941,2168,2273
841320,2242,3059,1914
730240,308,352,3062
821300,1469,2203,2110
630229,325,2699,871
360300,183,14800,5584
271290,3041,2457,1793
200969,1191,3217,4536
670210,1419,1779,2141
853510,1329,2115,2086
722619,1538,9797,4106
480593,1001,920,1671
842389,2247,3372,2078
441860,5163,2572,2405
521212,14030,21783,19563
871500,1826,2331,2076
902910,953,2926,1690
842959,1335,3988,5102
700600,470,800,1282
531010,6340,4379,3049
381512,39,2565,1109
300510,1531,1689,2139
845310,6066,5728,2643
720838,5880,11878,4588
291829,3040,3482,3750
100390,5289,2048,2246
390910,979,2398,1739
330710,1233,1496,1169
760421,1047,1102,1047
292690,1072,2082,2107
860721,208,739,3840
851410,1182,2747,2250
650610,5046,2049,3598
392111,1105,1175,899
950510,1632,1236,2259
441520,800,4145,3028
530610,358,890,1135
850132,1869,2804,1729
846722,814,1867,1158
681293,421,213,405
282300,1963,3470,2088
520622,2438,4944,3355
960910,1850,2636,2561
820299,1465,1490,1620
852691,2524,2734,1497
292119,2431,1452,1427
271500,3673,24497,16547
810490,2601,976,1087
441090,25,871,709
40229,246,1352,1088
851850,1690,3312,3004
283327,2060,1861,1610
520822,4141,940,1582
846231,608,4006,1439
540333,951,1339,2335
820520,1038,14064,1804
871496,1108,1923,1586
901720,2604,14714,1740
842330,5478,4351,2161
853661,2508,2719,2168
843069,2862,4623,2507
200520,1012,1555,1879
400942,6483,2535,1525
960810,2454,3409,3349
292511,1215,1206,794
391721,6141,5393,4618
540752,3731,3659,2478
841932,628,1891,2421
820420,959,2489,1788
290899,629,785,1160
700719,665,935,1223
290513,1047,855,1461
80221,1774,561,1447
844819,3595,2621,970
390529,946,1239,1621
720150,5525,17344,3825
292213,1137,1798,1748
842390,1166,1138,1592
850590,890,1327,1267
721921,3146,916,4537
720853,58,370,329
621790,2880,5178,5175
291429,1502,1757,2678
843699,966,1371,1796
841581,1620,605,458
321511,8481,2545,2416
843039,365,4491,2143
842691,1815,2466,1104
291529,1874,2177,1654
930690,157,14276,1616
845210,1918,3907,2332
400260,138,0,1541
291219,1703,1696,2240
850163,791,1252,791
392030,892,461,671
550690,1306,888,1999
910219,1207,3034,3950
200899,1634,1507,2994
550390,841,272,588
721914,157,669,845
848041,4624,3411,3485
820540,5236,3699,2462
680223,12042,16349,4301
630260,296,342,793
911490,466,1385,1572
961800,1851,2099,2061
844849,2157,5075,3689
722692,0,2,438
560229,2808,2079,2999
901530,1179,1737,1493
731414,1706,1134,1597
730590,4657,6930,525
151110,1503,887,251
940169,572,1057,1085
846090,668,759,1455
903110,806,823,1358
220830,142,1558,37195
291229,1528,1433,2148
850630,610,1038,1130
903010,2898,3851,2375
380610,1558,1316,1428
851840,1109,3859,1728
282612,10104,21360,40179
291422,1421,1586,1228
152000,1844,4164,2368
722211,677,1522,1633
310560,1685,2091,1723
730792,3230,3594,2198
130231,879,1262,1348
760519,1144,1752,547
151590,2401,2251,1121
846620,1395,703,203
210220,833,633,1689
252390,5975,6902,6264
291632,841,2184,1020
902690,1476,2719,1767
441299,668,2000,2603
480269,3715,2251,1401
320414,1740,3753,4053
30462,2134,974,959
252330,1237,1313,1073
961511,1886,2594,2192
761300,722,1975,3595
80211,381,718,1452
252310,1003,973,1109
482190,2699,4527,5595
480429,4211,2614,1984
292149,3542,1932,2723
720840,8102,4249,4431
850161,1586,1691,2775
480700,1203,938,1104
840721,1403,869,1128
722511,5791,9763,2758
721922,2977,1016,1925
821420,745,1421,1774
681099,127,723,926
470329,408,557,103
441879,884,1485,1699
482340,7018,7469,9881
847321,6447,8463,1016
251749,851,814,363
852869,5355,5020,2751
690710,445,383,1138
120921,6212,3002,3868
290611,1096,1176,3291
871200,307,1514,890
721050,2392,3659,1018
722519,5231,1606,2696
970110,64,60,356
283990,444,2347,1136
731811,4188,5223,2226
284390,2588,1317,1705
60311,41,1060,1671
960720,3961,6184,3436
841231,1446,2529,1640
81340,2187,1723,2481
820590,5125,5171,1601
820719,6878,12363,2772
420330,799,1552,2288
340530,844,1069,1095
620463,228,816,3171
731589,2188,2087,2153
831190,2832,2601,3027
282720,1410,1567,985
220710,693,567,850
71040,737,912,1208
720927,2433,2535,1283
400811,3847,3432,1651
130232,972,2541,1230
844512,2790,743,924
420292,1861,2163,2498
732611,2325,1575,1079
940310,3491,4166,3171
441113,6328,2295,1203
940179,1365,1878,1867
732510,597,249,596
680919,1727,1971,1054
701110,3516,4224,2556
846040,680,790,870
293721,2524,2221,1552
190590,1344,971,983
903290,1414,3095,3146
940340,1814,2048,2135
560290,2120,2034,968
550330,919,1106,1454
841239,1588,3657,1618
290930,784,871,365
700991,2036,1459,3469
831130,893,2130,1805
844831,917,907,937
731940,1951,2051,2060
850680,2174,2823,2740
760529,8264,19986,4875
721923,524,336,177
251512,2190,3958,2285
291242,1100,1518,718
740829,2341,592,2842
701820,1404,627,1188
840290,3318,3955,17575
732620,920,893,1146
871390,1235,1113,1407
150410,508,525,215
731582,1952,2071,1693
903084,593,2211,1386
392061,2360,1319,2036
721699,4634,3038,9605
845380,1129,1549,1280
854232,803,557,846
850519,733,1210,1238
722240,1050,973,1791
520819,951,3376,6132
441890,1399,1268,1969
940180,1010,1116,2120
140110,7,448,2021
441300,1674,2769,1235
961519,374,787,1144
830510,2016,2140,2144
540220,3413,9479,7285
846694,1221,2532,2331
854520,1106,1664,1434
620721,41,290,0
550992,1230,1812,909
110520,1911,1793,1661
790700,1212,1991,3313
330520,897,952,2085
845961,181,459,365
290244,56,1279,1139
790310,2901,3393,1538
890790,9851,2901,7070
721933,412,1465,1716
482020,18,474,748
321310,1045,1425,1553
291899,3846,5234,2178
401019,2324,2129,2562
291550,618,645,787
842699,1127,295,474
940530,1297,1206,1705
292229,1393,416,780
842539,6267,2653,2521
940429,2788,1562,1651
841610,4889,1843,1680
630239,505,901,1129
441232,2092,1718,1574
340510,1544,1949,2109
440290,757,1320,1556
720110,215,24270,4239
851490,246,1717,1484
283321,1225,2104,1634
551419,33536,42805,2227
701911,746,1177,756
40299,722,824,978
40150,149,752,686
722699,916,969,2907
860712,0,28,2245
860799,1155,5194,1046
845420,1755,1492,2303
848020,1503,1538,1499
845430,1260,1891,7342
732619,1856,1575,2232
290323,1331,1371,903
720510,884,1966,957
720241,749,1912,1555
845522,1165,1098,1131
842541,1935,2755,1501
740921,2079,2966,2005
550340,696,535,892
210230,586,352,402
611610,1123,1053,1316
390591,983,1145,837
731814,1773,1706,1945
854590,162,122,151
901600,651,910,1117
482010,961,1534,1809
851890,848,1289,1543
250510,560,600,645
340600,690,979,1183
731600,249,236,65
843110,1265,1289,648
261400,1398,2604,2578
731821,2259,2385,1484
843790,743,1250,1121
251710,1418,2105,1748
292111,980,1658,1172
845521,1163,7769,11899
291511,949,1800,1338
847740,4422,4674,5867
701919,1487,3418,3832
481149,1663,2162,1437
293211,1992,1956,2035
720249,475,1557,1231
291822,186,371,409
940520,2615,1323,1653
721020,361,502,588
620449,1347,494,1066
732010,1620,2497,1620
843910,6219,3892,6319
560790,1730,3782,1640
290721,1042,858,1118
720410,495,1440,2433
853929,924,781,1473
950490,3444,3141,1998
930621,1095,656,2834
854330,1174,1113,2482
580710,2041,3401,3760
321000,1347,1052,1186
830249,1068,1251,1397
851020,247,712,681
253010,906,2141,825
290944,377,759,431
330741,438,787,1047
560410,2684,1417,151
330430,2262,2334,2455
420221,3050,4227,2617
401694,3147,3034,2341
51110,593,1330,1142
283340,794,785,1219
854710,1657,2940,2992
420329,1036,1803,2010
851310,284,605,969
293430,1959,2864,2320
160420,865,882,1122
852841,1283,1382,1220
900140,1932,2167,2129
340311,1615,2827,2384
841829,1568,10626,4889
350710,1288,1638,1355
853339,1321,806,1811
290371,1287,1728,1413
846190,1116,635,1142
851511,1141,1041,1270
854519,2242,1162,687
901820,2769,3793,1819
731449,1837,1429,1288
210500,1508,1585,1480
732392,2087,1915,1503
830910,637,1150,1397
120810,511,540,747
170410,273,982,854
600122,7082,1723,2518
731823,1302,1871,1381
320290,4064,2736,1691
732599,1424,1065,911
950629,1392,3209,2882
721669,2011,1142,67
820412,534,977,2140
640110,464,1299,589
730512,344,433,354
291821,1022,560,1703
390220,659,233,1214
550620,1231,2387,1550
292519,1075,1765,1641
691010,1194,1627,1432
960830,967,1014,2078
820740,598,744,651
630590,548,817,965
840410,57852,315,442
844859,895,1041,1751
730669,1677,2584,1942
310490,920,954,678
200949,1011,1533,1238
820810,1060,1273,1090
843141,1473,1331,1150
841392,388,1803,544
848250,1014,1334,962
480540,619,1488,1068
290619,963,1026,971
540773,1149,2837,618
282911,1710,716,505
170310,0,680,4050
550952,380,617,891
392520,260,345,643
820231,2216,2046,2472
81190,1130,1285,1568
840211,21876,791,1498
830810,2695,4104,5510
843050,1120,4484,1901
400270,365,193,386
854310,3011,1332,54
291540,578,1351,1249
900319,1322,1320,1684
290379,237,658,888
901050,1166,1685,1764
200580,553,533,953
845190,958,963,937
731441,1063,757,801
560129,415,337,1517
701790,1347,1016,1287
71290,998,966,1021
80290,95,200,243
540232,2164,2626,1998
252520,374,369,203
843290,433,282,430
401032,524,729,1157
441510,5848,1496,1410
681510,670,724,2810
844839,1876,1222,867
761210,1793,1378,836
840690,5607,855,1610
760810,1428,1355,1160
290613,234,413,521
282739,1138,1089,1167
291990,1871,1147,1324
843010,608,4206,1181
401490,1393,1441,1726
480459,237,61,404
846595,472,383,299
382430,12301,16870,4439
284310,638,514,297
380110,1142,1495,1609
80921,1279,2499,1067
690410,2702,3222,2323
630399,2933,989,1614
901590,338,1110,634
910211,2689,4107,1707
721069,6600,5769,1153
310290,213,277,258
292800,924,949,1290
940350,1702,1989,1160
290372,1598,1267,1771
852610,3348,17341,79200
290729,327,252,503
540332,1321,2178,2081
853310,389,392,431
680423,768,794,1066
820160,881,1031,926
310551,0,56,0
81210,1060,1083,1471
281129,1710,1363,1136
30313,2514,3465,2575
282590,927,1619,494
292151,1777,1777,735
210330,814,959,1242
510710,921,12,530
200710,718,1881,1175
681389,1431,1642,1637
680421,369,505,1123
520547,59,78,929
401691,1056,1436,684
840733,435,660,1018
401130,439,116,337
391510,0,7,134
90210,1817,2257,1534
280200,162,388,807
681410,482,802,1040
740819,646,2790,431
382313,335,279,392
291250,1,2,2250
720293,889,676,1384
721913,3019,1810,1585
850450,8239,5046,1428
841280,1197,1433,1434
481160,931,1120,491
381511,3334,2720,3452
846711,1136,14717,1513
520528,2001,3027,7822
382475,3829,3784,1660
960340,1408,1501,1260
852560,4667,803,361
960621,1910,1968,2093
220900,688,661,801
820720,529,566,1111
680800,684,1179,957
843120,845,1087,1176
292090,2884,1620,2333
293969,1163,630,1204
844190,513,1293,798
848620,1069,1941,546
850660,1218,2033,748
580610,492,505,1118
903020,2865,4857,1458
701940,1871,1000,1486
830170,890,893,909
391310,732,1416,1052
110819,1477,574,268
846789,675,747,1088
290522,933,1538,1056
580890,1931,2478,1020
740319,9349,515,783
760320,545,806,634
681189,100,9,51
400259,463,388,1789
722990,3326,2187,2004
842531,1124,2833,20050
830130,736,832,946
281000,950,948,778
392530,699,1094,980
841382,412,823,1026
320620,2890,1894,1359
591110,1261,1273,1176
851240,1061,1581,1309
200979,1802,4409,1363
420340,946,2431,2818
300620,2423,1777,2425
560750,745,895,640
490810,1377,2015,2413
843280,802,334,439
251320,349,675,1833
90620,147,407,461
330420,999,1119,1497
960610,1423,1783,2527
293961,312,26,59
150990,263,176,273
820210,1716,2271,1782
220110,642,1219,1081
530890,290,211,297
610819,221,911,676
903300,192,525,942
780110,2164,2369,786
282710,554,730,754
846610,352,319,473
845320,2520,3513,3362
852380,590,12218,3491
860290,26,0,26523
290329,853,2336,3702
291411,950,2019,1119
854390,9589,6278,2248
722540,1669,2343,1140
820220,812,835,905
740620,1125,1178,888
681182,122,44,75
252020,386,521,533
340391,1509,1755,2080
292159,381,224,452
350520,724,876,813
620442,1992,3813,2499
640391,599,1765,1703
