Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
281410,11270,26949,11365
480890,6166,3051,7495
71220,5734,6158,7556
871140,9059,11652,17483
902121,8098,3697,4684
847410,11788,14734,15396
844180,7038,7386,13165
940599,6222,5008,6826
441890,179586,58601,18433
853641,8964,10078,7396
911180,2007,3527,10423
320810,10920,14304,11595
850520,19643,9835,8279
481190,5466,9463,9100
600320,11835,9346,8585
851650,7951,10475,11659
281520,9910,5948,9777
590410,5625,7781,7163
721730,1351,2208,3034
330410,10976,15241,19312
960820,15509,12964,12028
392113,6564,15202,9268
470710,5954,2337,4102
821599,12572,16981,15210
940429,7525,8102,9980
220110,9447,13569,17234
842119,7902,10491,7449
271290,11487,10451,11160
852380,0,86991,24479
720890,40366,41115,38509
850433,23754,13704,10419
681599,2576,5406,10594
711510,65,287,1510
391739,15805,15323,11056
730793,3411,5636,7152
701337,0,12810,10318
940171,5204,11119,14116
848120,8214,4733,6449
292111,8239,9530,7693
843120,11260,8474,9770
482190,21691,19760,24507
640319,6299,4359,7065
847050,7550,9355,10031
846789,5488,4892,7435
283630,6259,7384,6376
721230,6376,17514,12146
630319,4296,9934,12069
391239,10006,11179,10275
841920,5784,5882,5806
851840,9345,12742,13487
848420,6290,5945,6259
730792,4037,6257,6702
300390,5845,6246,7636
290919,3300,4213,7612
681510,6392,8163,5996
851430,18310,13609,20302
730640,17403,13771,15385
721190,2101,2299,2746
900390,5287,4795,4612
281700,8634,10598,9482
845090,5746,9359,9689
851539,8389,9643,8856
845019,9515,10441,8313
843780,27514,32884,9879
481029,382,2826,8017
847910,6212,25239,17823
843229,5698,9764,7474
401610,1451,2382,3654
853290,4545,5902,4414
848140,8014,11488,11989
290290,16435,11170,2539
610462,10466,17917,8320
80132,7677,10780,8447
741220,14560,6650,5835
292320,6600,7226,7895
40620,23584,11169,8795
441900,1714,3068,7308
611030,7114,9867,8967
630710,5871,8793,7228
730519,2014,3677,4504
291814,11894,8061,7514
282300,2349,1505,7645
860900,9048,14660,10679
310230,5,8681,7258
853921,49263,15416,7282
250300,5433,8203,9287
722230,14112,16905,13693
620630,10168,15317,16299
940179,7561,11037,11646
580790,10946,15041,14598
350290,10047,7467,10228
820750,21150,14600,8082
690990,740,1956,3615
842220,4465,5543,5059
853090,3211,1905,4431
200599,0,3173,5985
480269,2791,25165,15612
852349,0,15259,15885
848020,7857,9241,13164
482010,5990,12873,13569
841330,12617,15353,11136
848030,3860,7431,8246
740929,14303,18142,13674
880211,5288,12050,17624
901580,5371,10442,10183
392059,5521,5453,7894
950440,12829,16651,22717
392112,13726,12664,12413
852861,0,17003,8130
681140,0,8752,8288
750890,968,4919,5073
847529,3370,2986,4421
360300,11710,6945,8373
841311,8130,11919,11429
190540,2745,4637,4779
853931,18008,14625,11789
854310,0,1269,746
840420,15931,5956,11957
290123,7563,8860,5589
381519,22206,14426,18099
250700,8100,7637,8219
700521,7568,10631,12163
920790,3563,4971,3694
130219,3911,4681,4605
830810,20980,22737,14492
840410,15015,32494,13636
732391,2485,2581,3424
740911,5284,18289,14819
731010,5564,3182,2983
848049,10814,8814,8769
151321,7949,15,67
600330,7285,7705,8750
722519,4295,12400,5872
730490,9917,9548,11314
292250,14938,18281,4230
291815,6593,5452,5871
401220,238,591,608
680293,6915,7152,6814
320740,3989,3674,4594
390130,6074,5803,5966
491191,3871,4027,8113
853190,54118,13972,11928
252220,5232,6061,4034
590699,10861,7240,7502
731290,9345,10842,6190
590220,9233,10109,11373
930520,0,11593,5265
390610,9264,9108,11712
660199,9481,9742,11569
950510,7295,13703,18591
481890,5867,5143,6857
210310,6527,7785,8375
90121,7357,8919,10752
620463,9496,11107,7967
961610,6087,6693,5181
481690,158,2463,2904
391729,16268,11122,7186
320720,2975,5752,6134
551321,3677,3546,7824
293622,8337,9196,5462
731822,4470,7402,8514
843390,4884,4956,5279
721934,10971,11156,7995
481940,10180,11016,9739
854810,13160,17248,10583
600390,19961,14219,19072
911490,32275,49216,28267
560312,3234,2735,5681
900490,5231,7636,4315
390599,5393,6377,4523
903290,14604,13181,8261
283210,7630,9652,5189
843790,15765,6311,7211
610510,5907,8228,9790
841229,3273,4992,16032
391231,5763,6029,6419
330190,5620,5867,5539
730711,6973,6215,7569
560121,1400,7817,6191
680520,8914,9671,10841
846890,6072,8495,6852
611300,6426,6400,13923
680610,6780,10655,11017
732611,10548,12199,13751
291539,5089,8099,6174
310260,7746,8761,5133
845521,284,4756,14649
620640,7359,11145,12081
853949,13201,5501,5507
381512,3134,5638,5425
841290,5174,10194,7680
840590,746,634,3929
320420,2458,4344,5583
890690,45091,22506,4860
640620,11365,16156,11355
731300,3186,2701,3997
960340,4307,7905,5412
902490,3448,3060,2014
851110,11012,13061,11925
732510,2395,5620,7378
930190,3608,64,29219
200979,5151,5239,4948
840790,5754,11676,9595
284290,3662,3885,2589
853225,2523,1788,2103
761290,18441,7632,8572
900319,5303,7147,9690
843680,11100,9021,14861
830230,11616,9130,3066
800120,11061,17383,8352
850980,1877,5156,4878
840721,4087,5915,6639
620469,3404,3139,6841
848250,4748,5364,5514
960629,6436,4829,4586
950890,3520,10436,7002
290110,5195,4930,7519
841221,4071,5574,4660
283919,5259,6332,6193
830820,5888,5793,6072
630299,1380,3422,9851
820299,7464,7518,5549
843141,9726,12449,11577
401310,2098,2227,4169
871640,10353,10785,8932
848050,3290,2120,4875
846229,10724,13435,10404
841231,5751,9129,6736
843991,3812,959,1764
600490,4363,6658,5593
842381,3269,4078,4748
844190,10226,9677,16040
680911,16142,22150,9299
850132,7004,11344,6599
261800,6710,4323,7484
901180,5977,8530,5316
731511,9930,12038,7433
170260,114149,5016,8064
845290,7539,13118,14120
847321,353,9246,5035
390920,6388,9094,4245
540110,4310,13051,10632
721590,1904,1610,2561
580126,97,156,91
121299,4543,6364,8494
831130,6853,10063,7693
680790,3759,3813,4292
640340,7764,7981,9351
847960,5445,4056,6179
721699,4281,5784,6068
590900,1936,3713,4918
290517,2424,4096,3940
820600,20106,13231,8417
851629,4501,6789,4259
620343,6208,7232,7352
731029,12809,9164,6644
110900,5065,6595,5607
283325,4093,6203,5860
540332,0,1,1509
200969,5120,6700,7324
520300,1059,1237,2034
846029,4653,2747,3256
520299,2337,3596,12448
701990,9742,13520,10874
890510,2280,6756,2938
900410,6407,7587,8476
300320,6031,5479,6082
846190,5828,8159,6512
400811,2804,3694,4744
841931,10492,7609,8064
851671,4718,5359,6657
722860,4519,6671,3879
901832,3656,5450,7263
520832,4177,11287,12060
630222,1734,4808,4074
610520,5951,3907,7589
481420,1528,3503,3927
283531,9603,8523,11624
852869,0,34095,27189
293359,3409,4340,5095
210320,5267,5429,5740
731823,4459,6774,5890
845510,1155,1598,16162
850151,5430,4832,6790
901730,3349,3955,9304
291521,7988,9558,6447
841460,6817,8682,9333
293190,0,21147,6586
800700,1537,12946,3600
401150,1141,1169,1528
280920,13727,24265,24472
960720,6475,7641,9599
401490,4530,5373,6986
320820,2819,6811,4168
722220,5713,4507,4667
940520,5381,6499,7624
293690,971,10879,5724
960400,295,157,640
950590,13320,5385,5166
491110,6492,5792,5146
150910,6268,6186,4829
551219,13687,21941,17199
740729,17139,48282,21467
853990,4881,12821,7829
848350,4707,5562,7912
851981,0,2166,4063
380210,4860,4594,4731
330420,8918,10081,9272
400942,5185,5085,5193
720529,1369,1653,2694
200600,2223,7141,1411
320619,3580,6747,6879
720836,3585,4221,6864
848630,0,2413,5476
731940,0,5001,4826
282710,3974,6570,6171
470311,6568,10068,8763
731512,3199,3771,4253
640391,169,3738,5647
391723,2372,3335,4443
411390,15183,6569,8979
846150,9143,8621,6480
200899,2164,2814,2303
841340,6285,7113,4823
401011,1314,6550,3520
611595,0,10870,11834
902720,4818,2704,4994
903120,5857,6560,5314
852359,0,13236,15719
850811,0,3923,3875
760410,10193,13519,7916
300610,7043,5668,6932
852550,0,3667,1631
700711,6235,6556,6804
840390,4264,1509,3871
901590,7249,1836,2537
851672,2290,2025,1587
392340,3338,4975,4988
290250,8435,9677,6553
290532,4997,5452,5426
700239,4528,5548,6164
160100,1598,2136,3758
760692,8410,10864,6562
401511,3662,2992,4803
851230,5698,5838,5063
845522,3441,5264,5958
482320,9181,10301,9541
290943,5408,8938,5195
283719,7744,7454,3862
680221,7362,6706,6974
732599,10257,8327,5069
880400,59,34,30
610343,2955,4882,6062
845490,9164,9824,12237
871496,1152,1206,1054
843710,6209,15548,4140
900120,7604,5881,7697
730441,1647,1613,3762
640220,4957,8206,9198
220210,2872,2881,5010
480257,28671,6941,7104
560394,3687,5349,6616
150990,3646,2302,3948
382000,5306,5869,6550
902820,5890,7381,5984
853080,2148,2882,8619
780191,5879,6932,8772
293329,2601,3146,6151
852841,0,1396,1719
391400,5079,4092,6284
420239,4011,3371,12140
290949,1950,4378,3922
381210,5529,6400,5447
420232,3447,4618,8693
392510,8172,11095,10727
850164,13721,14275,3253
250810,1525,1631,2556
400299,5832,4278,5015
760810,3574,2967,3080
400129,22349,16274,22926
810199,766,5655,7774
720926,65,687,624
841620,2669,1631,1879
320300,3712,3766,3970
190490,14787,2488,4668
620590,2789,2628,5815
820570,9908,10645,7216
950720,4833,5053,5261
830260,5551,6078,5687
841780,9546,9606,22888
730619,0,9875,9215
540710,8125,15428,12698
940110,2664,6508,10027
401290,10447,14119,8057
842420,6244,6737,7026
293339,3924,3419,2955
551349,6,14574,4593
740400,9127,6797,10396
381900,7379,8754,8236
720810,7661,5878,8845
382460,3636,5052,4310
620443,2875,4661,4978
731589,2759,4085,4442
853661,2455,5166,6314
570320,5806,7369,8353
710691,659,2831,4109
847920,1533,7561,10916
701399,6584,6018,6620
847810,44387,13673,12460
560392,4078,4033,4995
820900,6216,5058,5067
540761,1209,4516,4987
401019,137,5819,6228
841440,4829,6712,5933
846330,3145,2480,4283
820320,11185,10784,5764
720421,604,1824,1977
930120,0,19,7012
190300,2005,2716,5302
610463,3482,6219,5229
390421,4463,5221,6775
760820,3700,5582,5707
720219,537,569,536
580710,11500,27190,22293
750522,2291,2404,3411
901850,3878,6475,7784
852691,4244,6859,5114
110520,4351,3196,3924
400249,6761,7614,7482
851130,1011,1057,3220
731814,1918,3760,4907
580620,4992,3021,3895
911410,2795,2933,5229
80212,2356,4083,4382
90422,0,2356,3110
842832,11244,6599,9012
722020,2939,5118,6145
292213,6727,7762,5963
853540,7539,5184,5702
851711,764,1049,1193
890400,16093,14790,8516
620293,2239,3858,4269
401193,1968,9068,10836
711411,2916,5307,8155
252210,3208,4136,4639
282110,6428,5387,5511
360100,7383,1825,2077
722240,5521,6246,5233
842122,14098,16589,1777
392051,5497,2961,1596
842919,16906,26507,5337
540754,2952,3621,5303
841840,2849,4349,4937
720915,6644,12459,7547
902990,7430,5498,13391
391731,16994,10731,6328
731420,1418,3161,2685
283539,5210,4381,3757
700991,5800,5752,5238
721899,1430,2766,2049
853390,698,1956,3786
200989,0,2756,3132
411510,28532,14051,7193
810320,2571,3059,3318
621143,1910,876,1688
282732,2789,4019,3639
294200,8624,4310,3657
700721,5851,5182,5419
290339,0,4298,3305
551319,5896,4895,6757
761490,2762,4474,4850
903210,5176,6542,3463
291619,3727,3691,4331
730729,3155,5259,6878
292390,4677,4936,3968
481039,6052,6400,7131
871631,4478,6142,7145
30353,0,6946,9558
291570,5951,4570,4404
960910,4606,4880,3630
291631,4026,4673,5108
291732,4386,6041,4666
620193,2804,3892,4898
845229,4564,10036,7241
701690,2973,4315,3121
841012,11,0,1791
284700,7203,10045,5311
220900,2112,2036,3150
294000,2869,1269,1640
560393,2873,3461,3526
680291,14832,7092,7116
780199,8461,8443,4114
902920,8580,5575,8066
902139,4846,5229,7827
401694,1888,2966,2577
902680,6742,5513,5922
110311,5020,5573,4665
732619,3220,4842,5826
842511,5799,8757,6137
870895,0,12533,8910
20321,721,635,111
901390,1972,2838,5114
280110,3178,3189,3733
852721,2027,1876,5826
845899,10917,9092,9832
845129,7290,7789,9070
741510,3417,5103,4344
370130,5065,4785,4562
284910,4625,5312,4995
950662,5306,5948,7979
110220,528,593,615
820770,4156,4431,4337
20130,694,2479,2657
450410,367,4407,2511
730611,0,2486,3744
842430,5344,5684,5176
843860,5647,4637,6044
845190,3092,4757,3813
630622,1104,2041,3117
441510,1109,1289,2473
481620,516,1078,1637
853223,2575,3551,5227
283522,2995,3874,3271
81190,2444,4936,5046
401390,6084,7998,5664
853180,5464,5980,8074
842390,6931,3442,6291
100390,0,1737,1798
391110,5723,5226,4782
871690,3848,4280,6424
844316,0,1179,1736
290230,3175,2705,12449
81050,2836,3647,4174
681011,5458,1526,2704
848041,4793,939,2841
382311,5012,6732,4875
481160,217,6477,3791
400911,3908,6045,5500
71333,3563,4449,4531
291735,5879,7394,6036
291823,2037,2164,3943
460192,0,50,465
291560,3352,4073,1791
391722,5963,5059,5214
380610,5459,7484,5076
830160,5335,5821,4697
880260,0,0,450
846031,4855,5563,5930
520419,5144,4052,5612
830110,5998,8810,6534
845811,2498,5206,4054
290129,2335,2885,4771
210220,1926,2203,4075
293623,2038,5417,4709
401695,622,2472,3329
870891,2284,8151,5516
900311,1636,2857,2307
843691,4849,4930,5771
292129,4524,6435,3199
151550,1877,3200,3210
847310,8216,20652,7208
400591,632,842,1560
640610,13775,12327,6027
842790,17169,7473,2825
470329,8873,10302,9966
540244,0,4188,3437
121221,0,2686,3161
283699,3927,4282,4242
730290,4842,7266,4314
820340,4287,6156,2005
430219,34,6583,3772
790120,7406,9130,10642
420231,1540,2860,3838
381119,7481,7738,7675
842191,61894,2015,1777
680510,1632,1472,1705
844130,2823,3298,6113
911390,2664,1369,2704
280450,5686,4618,16005
843820,5509,2319,3850
610342,3886,3334,4776
481810,6047,6869,4797
292159,1234,1538,2901
611529,0,1322,4069
844900,1508,2118,663
820412,4909,4388,3406
591110,2399,2569,6211
901210,4058,5453,4439
130232,4964,3175,3658
291550,4048,4008,3801
381220,6092,6278,5153
845690,0,5099,4856
321290,5260,10438,9168
741820,4908,5220,4887
902590,2496,1370,2926
690290,9148,14198,6831
270400,5333,6647,6852
960329,3941,6546,3212
591000,2685,4492,4004
852799,0,2912,834
730210,1854,6864,20364
830400,8473,8936,10270
741210,1050,2514,1967
551599,16478,7027,8295
420211,3441,3567,3880
830710,3220,6612,3922
903039,16270,3606,5108
841239,516,2164,3388
860800,2111,4210,6905
401163,505,3573,8906
291411,4607,5747,2584
720410,157,23,482
630629,2023,2393,3135
722211,412,1697,1562
680990,5307,2569,2439
847432,5235,5567,2272
120740,1699,2019,3088
670210,2343,5071,7587
680800,6972,12924,7268
382478,0,5775,3679
611090,777,706,934
411200,2511,3167,7205
851140,4668,4511,2553
640219,2421,2216,3891
40110,5657,4251,4324
680710,3691,3481,5766
901813,9389,15426,10763
852341,0,764,1317
480258,5094,10372,4370
852560,0,2152,1203
700992,6837,7530,4372
291811,3401,3050,3207
841420,5113,3223,2656
400921,4477,4637,5158
830220,3253,4433,3465
731821,2880,2185,6241
902580,3304,4520,6413
480441,8422,6914,4981
621290,5387,4342,5415
681019,4565,8812,4727
843049,8005,8842,6049
854320,5276,3167,4632
320412,5379,4562,3856
611019,309,72,163
291221,8,281,2959
290539,2393,2337,3787
846722,2345,2120,3653
282749,1882,2266,2782
721011,3012,32615,9535
730230,944,287,634
40891,2679,4082,5004
761610,4063,5195,4615
580410,1098,1327,1812
731441,6164,4391,3241
320650,3489,8323,11095
120600,1891,3089,3919
91099,999,1833,3215
293369,1736,2330,3832
780420,963,2230,2979
701310,3240,2487,7071
843069,4482,6507,4933
600621,3129,4357,4574
370110,6594,6956,6255
722880,1305,1891,2263
621030,2195,864,383
851090,5906,4477,2676
30349,2489,251,17243
300440,4089,2736,3940
847439,1196,1952,1653
901849,4697,5778,4698
901320,2434,3269,2796
392630,9964,3351,1588
842611,4424,2835,3521
480593,5414,6117,6567
200897,0,4116,1955
100829,0,1411,2250
610442,2104,4276,4684
160300,2565,2985,2825
392092,4573,3647,3100
848230,2777,3597,4412
390521,2394,3662,3466
560750,2805,2631,3679
680410,6016,8439,5833
843280,2745,2188,2364
930629,2938,2168,2295
901190,1510,2081,1618
820590,0,3149,6206
70951,586,1549,2638
847010,3914,8369,4293
722990,5504,6330,5293
961390,5735,4783,4192
732020,7127,6610,6224
852692,1745,2736,2869
960990,2853,2422,2687
721935,5129,4368,3737
690390,6576,8070,4962
853910,1333,3234,4393
930599,270,1722,4967
391310,6530,5556,4798
870310,4785,5775,5050
821220,3596,2286,3416
901310,17578,2344,4318
290531,2048,2473,3627
842310,2447,4328,2998
843290,3667,4472,3127
560749,2843,3015,4983
400912,3267,2143,1922
871310,3168,4147,5294
282739,134,917,2566
820110,2732,4457,5642
840910,3672,36937,54375
293220,0,2818,2367
420330,3631,2860,2738
830300,5625,5175,6731
481151,1293,3286,6834
230210,491,841,3775
640690,0,6545,6300
830130,5223,5231,4912
830790,2398,1894,2841
480254,1611,2885,3655
722850,7141,5956,7707
720449,403,787,867
843131,14315,10019,6170
350220,201,18,859
293625,3508,7075,4204
121490,3374,2564,3531
852321,0,150549,119024
382450,3661,3287,3174
560391,307,400,544
240399,428,1394,230
284210,5224,4787,3879
732119,0,1987,3016
841090,1538,1248,2378
961590,736,6584,6413
630612,1957,4687,3375
902230,1576,2649,2448
400931,3100,5653,4278
481031,1103,3187,3280
520811,2123,4379,2455
854511,21420,26256,16516
540771,317,518,456
903110,2708,2280,2335
392520,2586,2858,4391
261400,1883,3431,1971
854590,1528,1422,2608
853922,1247,1305,2419
392220,4065,4077,4488
400821,3180,5782,4464
846011,166,6,451
760900,16054,14972,15535
940140,2203,3278,3836
560600,117,1145,6294
290399,0,653,1370
391690,9031,8042,3226
820411,5240,4514,5579
851632,1410,1800,3433
290941,4498,5108,2962
320490,4336,6524,4544
760691,3465,15343,15338
851640,6122,7180,5297
151710,2311,2680,3102
291899,0,5629,3715
411420,9858,3022,1505
871493,2681,2289,2743
291429,1754,4746,3225
846090,4122,7726,1751
400300,2033,2780,3327
71090,1234,2343,2743
870919,6095,7479,3653
621600,5956,6216,4912
401590,2115,4274,4820
481710,2157,2897,3018
20442,3345,3825,4562
480591,3146,2283,2635
731419,5627,5598,3703
490900,1068,1006,1973
871500,4309,5823,6053
200919,6916,2787,1919
560229,70,394,368
853230,578,2383,6896
845530,5219,5259,7331
940169,4866,5205,5122
620442,2771,3243,4284
850410,5764,9157,5723
732189,0,1314,1290
20990,0,1311,3826
871492,6939,7154,5277
842519,1551,2922,4235
380992,3344,4528,4041
890399,1361,14270,2489
842330,4779,1652,3585
740500,6988,9289,3923
401410,5072,5363,3804
841940,6029,9299,4810
220300,6557,5036,5520
741129,2631,2242,2662
690220,5194,5583,4786
30344,1363,2069,2920
841790,9875,8339,19284
851531,2713,3168,7449
740321,3887,4106,5868
961511,1444,1674,1365
550190,259,192,67
844790,2642,2685,2996
843110,4199,3625,5809
731581,1505,2392,2752
440910,2411,4874,4421
401192,286,2637,2044
731450,1831,1153,1436
600199,2263,3577,5502
392114,3036,2939,3205
960711,5121,4963,5538
441600,3300,4105,4966
292219,3332,3107,2480
620899,620,526,1280
120770,0,1151,2436
291533,4058,6968,3675
732310,1338,2100,2255
480220,1974,1213,1681
294130,2817,4126,6217
842549,3346,4134,3206
721499,6879,3117,4934
300640,1607,2300,1564
283990,933,3787,3254
441112,0,3999,4726
722100,2989,4417,3441
731990,7755,8069,4110
551521,36,3232,3352
281830,2978,5245,3587
190220,350,794,779
40291,5828,6894,9135
640520,9972,8267,4780
841319,6731,4728,4109
550810,2558,2909,3277
580610,8233,7842,5103
270730,52,0,1257
660110,1408,3360,4058
870290,75012,24388,15630
820713,2605,1803,1672
841690,6077,2405,2284
590490,2562,2672,7141
310290,1637,275,893
830630,5014,6909,5385
390530,3386,3032,3007
722591,4006,3627,4174
700530,888,895,199
400239,354,938,326
110811,1828,2070,2889
611490,0,1608,4702
760511,3489,3680,1392
392071,1829,2515,3362
871495,503,653,924
660191,3041,9228,5876
293430,128,115,466
820551,5086,3039,4034
630492,801,865,2487
180310,1617,1351,3267
480810,3859,3480,2954
860719,605,547,690
280421,2666,3423,3339
252620,4785,4822,3503
841891,2219,2687,3870
854610,97,187,1329
847480,12865,7524,22456
401700,2929,3952,3398
590700,7206,5339,5512
920290,2085,3151,4519
100490,0,1994,2490
721990,12541,8382,7534
291532,4198,5794,5096
853939,5901,5747,2296
740821,1818,2978,1927
441879,0,6091,2819
320500,2322,2678,2610
780200,10,58,38
293626,1870,2850,2953
90210,2188,2245,2865
640420,508,1411,1428
846799,6630,7668,3201
680423,2445,1664,1938
285300,0,2679,2934
700319,3966,5248,3506
721129,2863,1750,1669
844312,3057,149,140
470790,19001,24520,15372
841710,2532,1910,1098
820540,3215,4467,3424
700729,3441,4648,4120
920710,2314,2652,3146
851529,2134,5018,3530
640359,3190,3672,2589
900110,2731,4872,9496
520831,131,502,1389
400270,3579,3309,2933
721790,7380,2987,2873
390490,7972,6488,3214
90230,1555,1437,2607
850819,0,3326,4184
81210,4382,3312,1925
730722,1628,1682,2392
910199,4576,13624,5030
903031,2464,3701,2795
720826,2212,2211,1097
850990,22810,4785,3943
610610,2876,3836,4346
321210,1727,3287,2917
620449,1840,2778,3784
400599,4990,7314,5240
730451,961,1228,4372
847940,3197,4971,5692
340311,2595,3299,2952
381511,1208,1555,1230
392290,2199,2630,3160
820510,3811,5432,4205
90240,1179,1917,2250
611120,2051,2575,2648
846221,4747,2969,2969
846249,10954,6517,3876
480620,2284,3116,3127
650699,626,537,644
292419,2521,2561,2511
410719,13409,10061,7125
810890,1676,4048,3237
283322,4432,3633,2771
40900,1344,1431,1927
283321,3025,2538,1923
901480,3492,4074,4601
701931,3561,3454,4025
580429,3444,4687,2843
902213,485,711,1570
847350,2406,7219,6975
550130,5882,6698,3386
551311,1312,1308,10493
844230,0,2019,5237
71339,306,871,1070
847759,50657,7848,6199
640510,2372,2804,3206
291511,2281,2703,2620
380190,18,1317,1056
620433,1436,1896,3298
701820,981,1622,1656
910299,4330,6295,5093
200870,1318,1710,1622
821300,2435,3650,2830
903032,0,1790,1813
284329,1154,764,1282
846820,2785,3697,4979
846591,4400,2476,3918
960330,1489,3558,3830
910191,262,5,1
570500,3527,2918,6277
390469,531,363,625
380700,1332,1764,3203
392094,1679,2660,2428
790112,3784,2719,3357
340700,10042,6576,3550
390320,2151,2905,3443
848240,1534,3928,3489
630232,1410,2510,2852
252020,5581,4269,3898
843039,6857,5556,535
540269,2603,5010,4419
700600,2530,4569,3936
220840,3125,2254,2082
120760,1392,1986,1899
842010,1352,2754,3371
842219,5052,6323,4266
580136,8271,4191,5416
846241,3992,5462,3332
842691,3778,3299,5138
630260,2317,6422,4990
611699,830,1024,1260
901780,1633,2245,2235
841630,1387,1594,9956
283429,10665,5218,4109
292421,1525,1612,1914
401130,11226,3973,5511
570330,1592,2720,3580
940592,348,1746,1355
610711,2505,2720,2603
140420,0,0,791
841382,5065,8410,5133
380850,0,38038,12942
960630,986,1023,655
840510,7717,3665,9453
730431,3471,5400,2759
620444,882,481,2377
722550,875,611,406
290391,0,1637,2081
520839,11980,10002,4889
391590,2731,5449,6679
910529,2649,3439,3092
961000,949,2186,1543
81070,0,1052,1590
846239,2841,6725,4345
550992,561,446,1838
292529,0,1497,2048
280469,914,1510,1630
441019,0,3429,3052
340590,4266,5237,3061
200911,2479,3252,2659
910700,2589,2785,2600
230660,1380,1442,3155
851290,5058,4854,3922
910119,0,1509,4046
842320,1567,1233,2749
620119,259,267,1885
721922,2384,2762,3656
441113,0,3499,3041
620333,1854,3863,3013
722599,1019,1804,1170
400700,9160,9213,5603
300310,986,1294,1621
382471,243,717,2029
40811,1086,2152,1839
630520,166,401,249
130220,1305,1809,1751
130120,1907,1592,1774
350211,2404,3768,3465
750210,703,1345,1527
701939,2986,3228,3485
630419,2884,1804,2363
851440,1848,1855,1227
611610,1099,1791,2506
871494,2731,2565,2626
843910,217,472,1255
844859,3025,2707,3151
290420,2120,1677,1115
842389,2605,1852,1785
846595,839,1401,1708
291639,2483,983,1585
381300,1371,2517,2821
10310,2493,0,3435
570241,2108,2249,1965
392210,3009,2643,2583
845180,2317,3021,2626
630491,1922,2417,2230
870892,5680,3198,2491
283524,1770,1929,2379
330129,363,4406,1678
842112,1097,2133,1233
740940,1331,964,1207
521039,2752,3438,3684
420291,4399,4463,2250
420329,5108,3926,3852
551612,3214,9520,7490
902110,2725,3268,2898
580421,6801,3843,4694
620349,1087,1292,2673
621133,1036,923,1142
291241,2395,2114,2188
730590,10606,10683,9860
950790,1731,1399,1604
846420,4620,4363,3219
741991,946,3111,2111
310540,1707,5612,1925
852729,1380,1830,2290
480700,3244,2611,1630
160529,0,455,2457
721114,3150,3180,5953
721669,162,1076,2004
251910,663,577,606
482090,6552,5162,5965
70959,131,162,2451
611780,1287,2593,947
701710,967,4536,867
121190,5992,5487,2063
90412,4192,3180,2626
730439,9135,5964,3763
290544,1252,2047,2042
600532,7739,1195,2100
820520,3752,5510,4608
520859,0,1808,2443
851521,1300,4216,1602
842539,0,2514,1809
620530,592,3697,2612
90122,370,177,1430
902410,4923,6095,2878
293299,2062,1171,878
731431,1404,1849,1620
843061,2896,3340,5532
846310,646,659,2215
741121,2008,1152,1673
840219,6384,8038,6803
901290,2163,2721,1431
720990,4751,5256,1717
790700,2153,2354,2279
480540,7070,5699,5906
731812,1034,2765,1650
80232,1684,2202,1742
290711,2089,4935,7333
570242,788,635,1067
820239,3275,3730,3544
846781,1296,1198,1275
290219,1266,2343,2092
400211,656,753,814
330620,824,1578,1262
844849,578,677,2144
420219,7265,6239,7444
902221,1631,785,4093
551519,4028,6009,3378
903020,2384,2137,2514
690912,1090,876,1133
591132,2474,1675,1999
710410,38,88,628
520939,2013,2027,2332
845121,2056,3697,2614
293500,2066,2361,1899
610349,643,1457,1806
520931,243,1119,943
560819,857,1523,2040
950420,434,1399,4187
440310,1004,2532,1911
160415,426,315,630
920120,716,750,1548
851020,663,841,1203
740322,2630,2558,3214
600192,2974,2012,2416
843311,2002,943,1920
390440,3420,2961,3400
200860,1505,1241,1212
681389,0,1310,2537
901811,2971,3319,2058
740721,1712,2183,2644
610443,1728,5423,2814
940550,1211,2378,1672
846021,349,2181,1318
721069,3057,2851,1666
930510,4997,6732,2578
620332,625,2269,2149
90220,1998,2067,3736
722511,2236,2440,3642
701890,8128,5124,1447
560290,1804,5317,6739
310430,609,352,634
170250,1272,1422,1491
731590,2677,3016,2616
630120,3141,2484,3400
482290,3034,5356,4993
10410,0,0,91
950669,309,522,1476
370210,880,2620,2548
550953,1502,1629,2117
551229,881,1830,2631
560313,1120,1222,2238
521119,4422,806,1708
730411,0,2564,2352
903010,3112,3838,2365
560890,1990,2245,2198
845961,663,367,980
950631,1652,2105,2244
340420,1700,1477,1457
290542,1843,2026,2030
480439,1599,2645,3195
722699,510,10886,1798
850730,481,647,933
370400,1135,850,525
370710,2374,1622,972
250610,836,1035,1870
600631,12440,12247,6656
841919,1843,2901,2584
721090,3841,2888,3726
71021,1775,1496,2409
691390,2587,2437,1772
847210,969,860,987
720211,3986,2840,2045
680430,2616,2886,2146
630312,287,464,457
820420,2944,2599,2514
851420,5706,3004,5906
30341,2513,2520,14203
845150,1718,1223,2905
620711,1330,1711,1521
843142,3301,583,842
400829,3378,2063,1967
520523,1706,2256,2046
400819,2810,2930,3164
851150,4229,3536,1917
151529,3066,2901,2248
631090,11286,4774,3630
200981,0,570,366
420100,948,1952,1154
901600,1459,1841,1192
845891,4838,5884,7629
320710,5070,4698,2966
844140,2658,1435,2915
320411,2003,4465,1626
291030,166,705,1415
481490,0,2039,1069
611596,0,2686,3143
902150,1464,981,1362
761691,1589,1761,1208
940120,2022,2756,3226
440725,1494,3267,2437
391610,825,424,1031
