Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
490290,122886,108997,108409
871120,92310,103980,88317
80290,85738,69357,72315
300460,128902,81313,80386
691090,114654,112233,115033
854233,72990,81527,85409
340490,71902,77702,73601
846591,52860,63815,69736
620690,83922,80660,95047
630140,78924,83392,88758
852862,195957,238304,137519
800110,99488,114418,69131
480258,85316,95447,99962
750220,96138,151866,115140
110900,43662,46095,44425
853340,84196,90139,78688
420291,104208,110638,100726
870193,74738,118067,94297
851850,37248,42874,66643
293911,62981,71792,69832
851680,69889,77206,75332
730690,230790,176221,89396
280920,57162,70218,68881
390190,74564,77493,71528
620432,80997,79521,79776
730411,21573,17047,41440
251611,41550,49113,54997
910212,54233,48894,53601
853921,96372,105635,79487
310230,69917,79083,78005
722830,82330,118445,91054
691390,49968,60473,63938
960330,90508,78246,73317
381239,64344,71533,66447
30444,97327,95942,60426
292610,8242,38522,74721
841320,35191,38754,49128
284440,74398,98223,67222
420299,70373,77414,71601
40299,64685,69917,72257
840810,104034,120531,111153
392290,79443,88150,71800
842310,46724,45684,47556
940421,57754,73881,73021
291899,55078,68033,71651
871420,70900,76384,77763
820770,78294,88071,82281
110813,47984,50600,64087
740819,45050,43500,53132
732189,66614,70640,64033
290511,62875,80927,59246
720837,93103,134444,107051
293629,41918,66327,49260
610892,76760,83486,72342
210220,58457,71794,49850
51199,72629,68527,62697
810820,123315,138291,121230
853670,48097,60269,67859
845019,77151,87948,75453
270119,127644,131456,81092
820320,63608,62012,68718
940550,96462,69665,76624
440290,45381,57922,53269
293190,82270,84970,77890
910129,78889,66152,83342
292250,106007,118109,95734
950440,65643,51881,61910
850590,80443,71976,77091
848360,65057,76087,76216
481810,73580,63299,59978
840790,58895,50989,49868
830260,75795,87168,88442
850431,83040,85033,73200
842959,60228,95871,111520
830629,70790,72604,75745
691490,61913,57905,65045
640192,61678,77931,63150
854110,89114,98734,89494
81050,56122,57649,49966
854290,95644,94145,66267
843353,54615,44606,44286
610721,56913,57145,61363
610120,89299,77228,68394
441400,59402,62956,66974
580136,107290,95660,77721
721720,92373,86235,70735
670420,39457,51373,57394
391729,72308,67660,58138
710610,40921,35641,59218
281122,67851,68367,70517
970200,48799,79275,71250
381700,72943,79342,64352
853321,67747,83398,78651
853641,95317,83284,75396
843850,59262,75545,62971
321511,148718,77186,74344
40210,81365,69031,63573
620331,139520,126892,119354
732090,63461,62282,65376
160413,46851,47982,50095
741300,79954,92069,92823
70810,57484,63152,61830
700719,39819,48192,57081
292219,63937,64026,70224
390130,86720,91905,81214
730424,20085,22320,33334
620452,89993,102261,105255
844190,72661,73671,63275
821220,75496,64047,55778
620711,33989,32042,29115
300630,55978,67363,66448
620192,83719,93105,76449
620930,37172,39525,45964
80940,66346,65506,53897
731420,70021,68581,82570
950632,74917,70844,74017
81090,61983,63162,66136
853530,68089,36618,46294
590390,53415,48399,52843
30481,85110,67275,86408
847780,67974,72110,62999
850870,53291,60611,57766
721934,89446,93550,77804
681599,35448,43303,40585
902219,77433,66133,94807
293299,47222,63304,60026
200897,48875,54236,52254
420500,72882,72902,79772
920994,33269,33920,39204
320419,61694,67123,64999
190490,53640,75238,61962
300660,48938,55262,82762
790112,83355,83810,79936
701939,55332,56460,75408
850423,123558,90735,114538
950629,41939,48385,54092
271020,697072,1054827,515325
940120,83339,98126,99508
850422,57003,58653,59639
400931,142496,128890,96300
620439,71144,80012,77477
910229,71219,61999,74877
40899,73546,78264,62345
401691,72260,76043,71373
380210,44465,56456,57519
391620,46094,51086,47360
845020,39524,37420,38280
722300,61477,66530,72016
441990,49128,53611,66043
293090,74976,81469,66699
560122,36420,37814,37642
30363,49685,33429,60734
151110,162269,51885,42744
280300,67645,86309,71023
291532,60333,69320,55047
870390,38625,38550,172283
842940,108947,96092,85710
630900,61353,75449,72244
70959,44300,63527,64376
290512,38485,34505,27553
750300,77252,93318,114673
903089,41872,57851,61344
848220,68323,79977,65668
320649,55189,59131,61352
610220,96640,90666,79385
853610,64401,62691,62899
560121,32898,41504,36391
841111,31949,81697,48714
851829,90185,95857,88286
180310,50423,46017,70761
722540,77424,87594,73244
841581,72346,59653,65301
730449,29937,34592,89450
230660,65967,68176,81807
852721,129860,92856,87655
110520,28170,39503,44724
292419,76602,39469,50189
850162,77882,95226,95810
850421,63033,59156,76272
140490,15284,20087,57438
300320,42009,37589,40832
731822,51356,61279,58406
851590,91173,76525,67641
281820,188097,160462,88792
732490,56772,55641,56480
390290,58654,56759,59202
621710,46388,47478,53209
840910,61043,36044,47003
854150,36392,39448,46637
843320,59186,58229,55887
392220,58449,60263,61192
901290,45351,60617,56392
903010,55404,42435,69263
440910,60846,68527,58616
271113,189211,140270,87801
852719,67672,50784,55784
842620,80521,82805,98284
846610,63470,84399,72001
70490,40434,40842,50868
853224,78199,131764,141043
120600,30223,33566,31115
721391,52042,70698,78408
71290,61582,61743,53783
60390,56787,57474,66567
871491,58846,59644,52807
731021,69800,144568,54850
71040,46434,46988,40696
70930,44364,46026,49917
670290,45901,45489,60893
730210,7727,25551,45447
401190,78221,103971,76430
30389,50466,46416,51907
570310,73239,75715,64967
850239,52416,32874,45624
730900,47765,56342,61819
81340,49920,59968,52934
110812,62173,62694,60555
30541,55147,59537,60936
902300,49762,62825,59448
844391,81404,75428,67947
611710,68959,65328,58147
680911,47889,48400,61261
392112,60062,64820,49841
620292,65618,63288,56103
721922,55835,61622,65532
490700,58550,64960,37261
850211,50172,49320,47093
621132,47281,47693,52720
270750,40283,57299,69014
842219,82273,89281,82068
901210,36543,45821,34038
81350,70460,70383,65895
391390,39250,49273,49865
902590,43399,73297,57957
848250,45872,58779,65428
390469,56845,53380,50848
190420,47595,51503,51675
91011,28146,33399,34273
842410,61735,64815,63165
820420,52951,57697,57589
310530,58919,61696,59067
293369,36282,59190,47332
160415,36930,42327,49708
481310,30717,48149,48098
110100,44565,39665,45273
90422,36715,39730,41032
732119,55162,46437,47399
71320,60130,51275,46079
291479,38863,43730,53407
30489,29860,38446,39427
843359,38844,57446,62199
730441,84053,119680,113138
100510,27710,31457,29337
720720,81726,84708,62472
470693,31756,43101,49293
40150,70126,112505,79305
480593,51351,48584,52004
230310,45988,61096,46453
150790,103888,61397,51614
290712,56332,58944,52588
846620,28868,54509,49442
871390,66554,67121,51024
30364,40504,54853,50469
902720,58307,52451,52603
100640,41708,41050,52015
220900,39289,53048,45017
903033,62684,67499,62292
330710,56868,59478,55027
860310,1353289,924370,349329
722211,49519,63962,65862
621111,54546,61692,69740
848490,68124,60283,59058
920290,43787,43033,39726
60420,39159,54198,45003
290519,68207,57682,49135
842911,47826,54519,45272
732410,79937,67669,61128
680293,80572,69519,68309
901811,45919,50656,49809
854160,63476,66978,61296
200830,34154,35803,51633
680530,52272,58102,51664
620459,49652,54518,76186
903281,44310,33208,36953
843110,51798,75912,71511
870192,44535,53652,44915
442090,47433,48659,49425
741999,47214,55533,63429
950662,57780,53850,59157
730719,54375,74926,65566
620339,52539,62489,60313
210420,76947,68863,59905
391400,42558,38638,42440
81110,28204,34894,41828
460219,38431,42389,47304
960910,48273,50336,47746
820600,97816,40726,37818
480640,56052,59010,48015
700800,47878,58509,60226
900290,40685,57691,46726
160239,77993,55082,44538
843041,31203,38544,29462
400270,69996,84992,68211
80929,51226,51073,48720
30462,47470,42349,54428
611130,45543,50307,56100
540752,54806,62459,62313
590310,55774,61021,56080
820411,47330,49867,47495
902890,173817,115118,74680
640420,82992,79099,73502
761610,43144,43276,46609
852359,68056,64507,54888
281830,45359,39143,46117
591190,45292,51978,52750
842833,44530,53760,57517
441879,61991,61853,58707
540232,112457,119049,80852
900580,14734,13242,26629
620311,69961,72047,86283
730419,34833,56479,116300
481710,60674,61118,52570
840290,67956,117680,31351
300640,80708,80598,80371
730531,342260,130322,54353
481039,65052,65938,68712
732190,57653,63943,52678
903039,55370,56056,66084
291814,45324,47225,42715
230320,44950,62727,45213
290532,72786,100010,59928
850161,60399,69244,70142
842390,49965,57935,55471
850151,49066,52593,53811
680610,48265,60431,53771
851761,119756,72460,59817
680800,24588,48504,74897
720917,106740,90264,66525
321490,52362,55207,47173
843319,73760,66342,51540
530500,32456,35544,37285
292390,45879,63592,49973
721030,62210,79978,82021
293628,28016,37284,31088
160220,34890,37630,39508
190211,53013,54432,50155
400942,59283,61554,51703
843490,47070,45708,57756
180500,53046,56383,56554
630291,49190,51827,57661
850511,61238,55646,89350
350699,54861,59816,52285
843229,52340,67215,54166
70970,42423,41728,36991
60312,50640,52622,44137
30449,39107,36802,33102
681011,40908,45714,38269
30252,41504,51438,58842
40221,53794,49253,47722
220291,21754,34179,51603
150420,41635,50415,44508
611521,75336,81094,76685
200110,38871,42869,41749
870310,46213,51459,77453
850819,71658,64608,60162
390769,66436,75934,56885
480700,51344,57497,56978
540263,17916,31908,51675
732510,105480,87510,68023
960329,47521,50300,49950
620332,73499,62990,57195
290545,56600,59559,40889
620349,47748,50196,54551
391733,28132,31645,34019
611693,50175,54441,54050
71090,42662,41845,35762
690510,45022,46901,39084
700991,51867,49959,49999
950790,42234,42674,46674
961610,58395,55612,49305
731511,76516,63941,53654
841520,59152,63910,51413
320810,69622,59119,49410
200820,49686,40573,35930
621420,58057,63989,62920
962000,135270,83438,54022
330190,57594,47309,43829
721310,45961,62095,48793
620212,88308,72714,53534
720839,60991,69838,88858
391721,54211,49070,48887
750620,68787,69588,73883
730721,41836,49607,50250
851890,42332,42751,46495
860719,37495,42666,47236
200710,19091,21476,35860
20423,67355,65217,52691
420329,56927,53790,53692
391723,40077,46726,45762
382478,39002,92439,39264
20726,118387,105656,97269
210310,33456,33111,36572
690740,61544,63922,65622
711041,54091,67485,44597
200870,31385,31173,31987
730791,43344,50683,50762
320411,37741,47470,55860
741820,48792,56173,46072
845140,2238,4452,28864
843920,4478,4345,13743
850220,111747,125278,114241
381519,39098,55826,47947
91099,27168,30411,33412
871130,52566,73576,61331
340219,34319,34524,38034
321290,61255,54475,50209
120799,34562,37806,35853
680422,51539,54111,54142
482190,42982,44823,43784
701328,59245,73997,64469
320619,43068,49471,48888
284390,34311,42834,53906
730300,38807,49952,57570
180610,30635,43005,37731
381190,48077,51432,43770
850410,45286,44410,42620
510710,68877,78547,100045
611599,38889,42605,41230
810297,31709,46655,55897
481490,40514,41247,36720
842542,48037,52761,49824
846692,43717,46818,45031
761300,67735,43569,47446
851521,12056,28035,21970
842649,44491,84742,29013
600410,54816,48537,55226
630493,51782,54772,51915
480525,36631,42108,35446
843810,64744,56573,33020
283539,39407,46912,44420
80529,37377,34505,25337
290711,48573,56771,45173
681019,47186,65220,59682
843280,39224,44041,41888
853222,84526,89719,94941
293040,42497,46674,37929
640590,79346,62515,53297
401150,38092,39319,30546
40711,9012,3993,16587
590320,48435,58223,53000
470200,45390,43589,46766
842119,35361,49725,39541
291619,25298,31887,40994
40229,17366,24899,16581
660110,23894,26512,38949
481830,68625,67967,57333
580137,59535,50966,48692
30441,60178,45599,58975
520839,24165,34318,31821
293729,20232,22008,23845
20712,57948,59118,45205
620431,41322,44976,46693
850163,21305,14976,12908
830300,59323,51845,49388
903084,53792,45878,52705
90412,64767,45255,39211
940140,29515,30441,40286
620341,73070,73515,72960
852791,103261,62388,48150
847340,57611,53215,56742
200559,26831,24511,32865
392069,41725,37698,31444
292090,23202,33597,42044
730459,25730,32394,39498
820551,40945,46217,42743
121020,37655,29145,38325
851240,65539,66792,51663
830710,34454,38883,44564
821520,44020,41843,42212
841239,37419,41858,43434
130213,37234,34586,52749
630210,30200,30261,35561
871640,50374,74439,42089
680520,35553,39145,39840
291736,103057,137100,100247
400921,43384,53767,59922
830110,43850,39603,41984
760410,76024,86125,70463
291219,26466,36319,38279
400219,53329,52935,52066
160290,74042,81738,74868
851190,59159,62034,64588
730711,44284,47728,48747
80251,29493,34862,35038
110811,26881,32882,31463
392061,29927,31837,29357
701349,41406,36736,39787
400510,91205,122621,86375
960200,31140,34276,38965
870290,89460,111914,88789
70940,32129,32351,33643
283699,41501,42736,37152
871310,61453,61540,48366
721932,44283,49711,48246
71340,29046,24875,23341
40640,44684,46193,41196
621430,65120,63693,58327
841319,56499,47273,47055
480591,20621,24094,28917
854890,39730,46527,50786
420211,66467,71082,67791
400911,64042,61083,55861
940389,54479,42230,42257
90122,31292,29826,33822
852799,30905,18533,22448
701911,38948,48016,37108
721012,67603,58631,42360
71220,31809,24677,25538
291539,37743,47994,44884
252020,31654,33751,25875
630399,46842,36759,36998
293690,34719,58367,49061
710700,8290,8192,12464
381400,40330,41036,43533
610449,86708,83327,80256
630629,25560,23673,24823
845210,41876,35528,33579
700729,31739,39174,36913
290919,70841,108234,69206
730722,36830,36389,42226
90230,54781,45601,45132
510610,35403,34557,40956
843050,18923,30188,27363
852550,39342,33490,36386
482370,32938,34639,33648
843330,34324,34933,44754
720827,52222,71286,68572
850680,31839,37028,34606
292119,35444,29947,29782
711291,37688,29924,87521
851180,109272,108243,94180
821192,34399,34207,26562
871496,40361,33542,31743
292529,34300,31512,35403
821599,58145,57550,51372
848320,35852,53198,46533
902580,37424,41440,39944
381600,37829,37062,31704
740319,3169,10281,13183
440727,43386,39034,44015
300213,64344,304793,113222
310221,36926,40597,47614
80310,37161,29439,34513
621600,42453,48127,44656
70690,42294,42740,36249
722990,32245,33760,34261
853949,27460,40678,36622
520852,33332,34806,37126
252010,27269,27974,38565
292320,25803,33791,33628
870530,6949,21680,18271
283526,32435,37250,34278
20120,105924,82346,53304
321000,31207,32942,31655
620590,48407,49502,48668
400932,46533,43234,38471
690722,59257,44344,47389
681381,49724,53228,40908
940560,51983,54317,48716
540234,58361,58954,44785
842191,29015,24964,32938
271290,39412,39908,41580
60120,37292,41758,34798
70610,31544,37199,31619
310311,37676,61552,47025
841231,56491,66583,63341
851580,31854,37418,54238
51110,26441,29305,25314
845090,44302,41648,44021
940110,30292,53851,34438
620111,49081,52337,53927
848079,43179,57945,38064
560314,42605,44510,40212
292111,41354,45240,37948
850120,74342,56376,45920
440311,16543,32569,29212
721990,28960,34644,33225
841122,98484,63932,130537
620610,59547,58589,51643
80111,37989,36309,23295
901520,36783,32909,35085
621290,32360,35680,38303
902230,47611,49089,31873
271114,86310,90192,41344
80122,51689,48242,40309
846781,31150,30445,33713
294130,10186,14922,28763
810590,22246,33260,36287
610453,47352,47595,49692
670419,29381,37774,35690
871631,31781,22093,28691
480620,34245,36514,31468
851230,50734,44941,40764
930400,46702,24963,19433
890310,14279,18854,23629
251612,27524,30829,34036
820540,36558,41743,39459
293139,23099,29662,40104
851539,22979,22014,16324
293890,34082,49379,35724
390750,55214,43603,37207
732394,27589,27640,31048
760820,37523,36513,42522
940410,33454,31517,32754
120925,17054,26643,28521
902820,33684,27561,33414
282110,36299,38318,38664
441860,23941,27070,33474
391110,37568,41334,40641
50400,25291,34726,30928
854511,17925,56701,47986
350110,29939,32625,28919
850212,30939,44148,54815
551110,19839,27158,27018
844130,29306,33074,44327
854320,33757,37558,33887
540219,50048,48793,38598
843239,24918,37495,42627
440323,23571,36914,39519
80540,35661,31892,31609
611780,24352,24808,28788
721710,60531,75128,49797
441299,59890,48924,39877
20727,33251,43938,37085
570190,21399,23226,30290
853090,47963,24682,23972
420229,29238,28529,34367
550130,29394,34165,35769
400941,32976,42601,40864
442010,36913,38357,37974
382450,12224,17284,15204
91091,34344,35254,31724
401590,18762,31919,23565
391510,40753,42000,47280
290629,9357,17578,23815
291422,48328,47240,51413
540233,49616,42279,36651
300190,38631,46055,31031
490890,17235,48308,59375
401140,33516,36323,31959
441112,55412,48756,36384
390591,36599,40541,34158
481149,36257,33159,34752
630690,16753,19357,23722
722850,48376,41839,41024
853229,18351,18018,32478
720211,20593,28693,26194
30284,43376,46228,42840
480431,21838,26773,36033
30743,46684,37754,42428
620112,49896,54045,49345
151319,40733,35632,29857
392111,31541,34437,35869
847420,48308,42479,58481
961000,35801,36143,36883
190540,30203,30408,32087
293361,40144,47354,40019
40291,26473,28782,26142
220850,21552,36566,47043
540720,39655,37027,36739
844313,98801,62810,59389
10229,16417,16165,22478
722550,46428,59858,39605
720241,69269,73190,43380
190510,99156,59619,29513
440111,11899,22333,40635
481960,25047,26951,29038
290516,45115,40767,30476
391710,17203,23094,23089
291819,20778,23072,34699
291639,19056,24150,22429
290129,39995,61744,34928
510121,56700,59801,54576
841690,30496,35827,31756
382000,45394,40880,38697
590700,21385,26373,30929
290124,57162,66872,43052
290544,32931,28398,28118
391731,42128,40889,40020
843699,27137,29236,32933
820570,29055,28997,28097
220422,15529,26866,29991
401039,39097,37487,33746
902990,44217,45122,40170
847590,28349,31583,36266
640220,36640,33524,30768
840410,70272,14404,17681
250810,18839,24782,22715
281990,48302,61530,48746
842511,30425,37046,33494
200600,37386,27777,24745
860400,59500,9638,41648
930320,36015,47284,36195
611529,45988,40102,36772
846510,38647,41197,36506
690220,21821,25089,29570
470730,3323,12790,14529
620822,30601,36316,35900
381900,30299,30673,30080
720230,39183,47702,37377
720449,36348,53016,28856
200911,17448,16986,27559
854720,42063,42269,38408
630612,12377,21969,23229
842619,17422,16212,6748
820210,35499,31872,27916
480421,24141,25809,26846
721921,28133,34011,37307
251400,25597,20706,29865
701959,40720,36542,34452
680510,34868,40986,34291
940430,30357,28470,29650
848230,29494,33468,33738
230230,31080,33515,21848
740940,14940,38447,69006
280120,20563,24771,24399
701919,41541,50728,40173
281520,11537,20232,18383
482320,29715,33895,31085
700529,31993,52473,35717
720836,48450,54429,48127
610433,40151,40242,38637
711620,43100,40494,46355
330530,45944,48583,35450
290719,24746,29141,28990
400922,43357,42455,33157
830630,30722,29903,29889
760900,36229,54800,46108
40721,45314,34185,25324
854690,51370,42087,47083
680291,42234,48515,36496
611510,37740,31191,32463
430310,55247,66423,52496
843069,26431,28633,26281
830220,29874,31575,32002
291739,47956,48115,36640
170220,19778,19543,23604
846221,33718,41696,38456
440612,17131,28209,20701
740911,49153,42805,32949
620219,26730,25315,26966
853939,16015,14822,18225
847329,36852,39393,38997
730431,45320,53497,46700
690100,26122,48616,48468
842541,38444,41203,35476
330119,35257,60308,24784
820190,33415,30169,27809
281512,43582,33247,35868
901780,29649,31217,32681
731010,40167,46638,49662
40110,26407,31820,18852
903031,21452,31297,28847
848291,38971,37545,35656
847350,58286,46707,31015
340700,31642,33944,38596
610349,22914,22917,20455
860692,7496,1292,6126
902490,30384,33900,30022
853931,46324,41601,34853
50610,24435,35729,27922
732392,22034,21813,23806
294200,30776,28068,33394
850690,18334,23663,64002
481930,25996,27459,28905
854810,16319,28147,24232
630239,33529,28147,41127
491000,28258,29842,30475
730439,50936,47476,37522
710399,57354,26304,50147
630630,14709,20741,31755
290121,30900,6445,7409
720430,8898,14498,13712
40590,32520,36365,31046
120910,27063,12201,7706
390421,19338,25845,25962
293214,7123,18399,25214
250610,34908,27478,31202
480439,40930,49902,35503
853929,62704,49307,35524
843049,28067,27970,59749
200931,21057,24507,26463
410712,57717,47559,43120
290399,16536,22658,22248
130220,29676,32856,28938
820299,26970,30267,34483
611490,26543,30843,27642
560394,35271,39603,35087
680299,24712,22798,37654
230110,25703,24276,27296
170211,19557,22351,33787
722840,21562,25935,31694
871610,34616,47937,41069
550390,8717,20160,29478
300650,12480,27157,35665
844180,15857,13471,30586
310100,37723,43721,35795
732181,29635,27099,28188
170112,8133,9295,5162
460290,16372,13653,17428
841440,31100,25204,27961
100119,30728,16531,23758
410792,47132,35860,31820
844110,36101,30200,27030
640690,49403,52456,47047
731439,25765,31607,25491
847410,25987,25772,36077
901510,22625,25661,28658
721499,53347,71137,38789
400829,31430,35753,34386
252310,66607,78796,50518
293627,25752,31626,24149
740921,73311,54838,31993
840710,13979,58782,12380
740729,17588,20548,25337
401035,27531,27623,26552
750712,21433,76923,59050
610799,26807,30867,32147
280461,24881,23840,33816
81310,32575,29710,23189
482030,47893,44744,35704
920600,18044,19978,23147
720421,97610,132525,56958
130232,12505,20085,23254
846150,27004,31089,29031
845961,17556,40046,25116
110290,14873,24327,24898
480920,34465,33946,29117
732010,27373,31084,27342
321310,12722,15833,17430
271311,43257,56317,28663
860800,46271,53921,34268
290250,62641,56665,38213
321210,27270,30937,26593
40891,27770,33126,26518
480592,20513,25330,19462
160231,30794,31408,25895
292129,29479,32898,31059
392059,26347,31036,27869
280700,13639,17878,23079
853080,21492,19397,39156
293410,50863,29796,30704
621149,23682,33345,36705
841829,117649,123712,75309
340212,27393,33139,20094
711590,25784,28815,19560
350211,21941,24106,21778
890710,30557,31043,36897
293624,16089,13303,12380
630492,28427,24513,27955
860729,32053,37189,44107
630419,22972,20154,25264
848280,32904,31095,27714
291990,34511,32331,31073
903220,45128,27345,35722
901530,21623,26506,25863
80420,30112,26753,28447
71310,18823,31764,41851
846711,27602,31499,32499
391290,25455,28045,24334
722599,26317,33143,41425
580632,33901,29625,26446
843629,41949,55903,30002
842531,24658,24880,50960
282550,27790,29708,21502
151550,14531,14313,18865
732290,27716,27806,23943
390529,26658,29019,25091
843999,28042,25889,18876
760691,38913,32977,30423
890399,16608,19885,17304
390461,17573,23172,27024
851030,23319,22119,19404
510620,52799,43859,30453
170390,20406,13215,15192
930629,29214,30762,32820
850730,38594,43073,35828
611522,29232,31039,30723
292211,23577,24665,24766
200510,9246,10719,15140
847690,46793,46153,45344
900510,18933,22622,27282
40490,35371,37178,38934
860721,77006,63618,33874
640510,46718,37056,36455
821000,24126,31164,24513
291815,19196,22259,24739
730792,22807,25059,33989
90112,22847,17522,23935
820890,33757,28445,29503
540220,29273,37155,29999
630491,18457,19781,24864
850860,12483,18348,18856
900640,16231,21734,16982
390710,22405,25407,28066
720852,63174,58099,60496
821300,20203,21727,24847
81320,24246,23446,21224
550410,17681,19263,20261
510211,42546,54802,53916
110710,40367,28096,35293
390530,19899,23957,19933
293621,12297,39461,21732
842482,14711,18054,19446
722230,21580,25461,26991
560749,22998,26270,23173
750522,19241,26467,31201
251990,26403,34604,34679
930599,16456,19157,21726
610712,22997,23968,31195
400299,26044,43467,35632
720521,25597,30281,27971
560900,19925,20595,22045
570490,37150,41320,34576
871494,17504,16559,17094
390220,26447,29436,26772
610333,35929,38357,33983
845190,37068,35971,34652
540231,31390,30308,26395
853932,53299,48201,40978
903120,21257,31886,25014
847480,23548,15033,12861
701342,20048,23586,21216
400591,50691,36512,28682
320412,17495,22322,22509
847759,24015,31450,20078
440410,14097,16956,21733
851621,24895,27177,19618
382440,35686,33352,23334
150500,21996,20453,23066
870130,17648,8748,8426
854190,47362,35674,24390
120590,3388,12351,16994
30510,542,936,412
854130,21308,18204,29565
600690,9472,9704,9977
841920,18051,18137,24692
660199,27203,25293,25662
271500,25016,45005,38159
690210,14795,26515,23445
291733,43229,41979,40285
701912,33543,32736,34877
620821,32274,34956,31527
210120,24129,27755,18675
281213,24477,23754,23364
401290,44123,49075,36664
950670,33553,22801,15828
910521,23122,24601,25722
620892,33463,31968,27861
730120,17210,18641,20094
420219,41579,34850,35379
850433,29960,28587,17397
854419,22655,25022,20304
441919,8556,15259,17540
851531,24969,21446,35541
401031,39326,32080,24733
291429,17242,21574,29687
71331,16729,14847,13930
392092,28759,26391,23589
100191,10221,7361,8110
720838,35121,42509,38939
845969,33357,66104,44123
850780,32773,21977,30290
843610,38032,30454,25452
240399,2208,4325,7996
902910,78460,78173,25227
920999,24018,23111,23369
621490,27619,23593,17856
291614,33974,40365,25104
291550,15822,18068,19553
842549,36962,34506,31123
440890,24780,32913,20075
903020,22736,25775,27425
292130,17227,20939,20084
690320,18675,24433,25857
750610,9446,23244,21390
151610,11825,14997,20342
540761,32458,30910,31527
721923,22137,29583,28103
902480,42871,46897,35582
710231,743956,800296,129605
610590,22267,23965,20310
847529,35002,36242,32384
830890,31055,32323,28988
291611,22748,31416,33227
600192,15490,16322,17116
853529,31225,33710,20243
250700,23574,26172,22300
844010,44984,45420,37934
901820,12710,13872,13706
160416,16510,17214,17536
440321,6524,3477,11921
321390,11320,17206,25488
780110,87731,57825,80712
400110,31024,25903,23148
281810,24035,31792,26831
845180,21567,25840,32572
700510,34827,27012,26932
840721,23741,22677,28247
940210,21976,23029,23453
600632,25847,21038,21562
560393,33735,24957,20929
680421,22793,23197,21915
620891,24141,22952,22637
911490,32059,31885,27070
961320,18407,25369,20116
731582,14789,19145,16960
851210,21640,21781,23607
291719,12945,18767,22199
680790,10416,14239,13017
711039,4652,7140,26925
400211,40730,40096,27251
290539,38938,41001,33785
848050,22149,25517,21133
390521,21871,30026,23944
292121,27946,24612,20415
842820,32067,27016,17961
847090,29857,22704,21001
390610,29134,33943,25247
630533,16657,24320,25848
711320,19340,22355,25346
90831,8742,8823,12210
730723,29195,28416,28850
390940,32928,31891,25396
480810,23916,21281,19150
110510,24813,27885,26404
282739,14692,24715,18385
831000,29576,26204,26863
290529,12051,12071,16090
950669,25174,24427,23148
251710,23883,18834,25148
283329,24565,26022,23028
844316,17618,20587,14426
120929,18228,18786,18539
650699,19440,22800,21544
621410,31365,35977,31419
731431,40159,26771,13433
293420,11108,11064,22408
846599,35713,29321,23750
910219,25558,23060,18334
760511,18426,20056,18303
820719,38665,44877,46151
570250,18454,23330,17712
851410,18828,18546,20848
290549,13841,25050,26639
291020,20703,25764,17647
71021,30699,23895,29358
252620,25609,25223,23867
844900,2156,5548,1574
843410,18306,21492,31935
950730,21577,19252,21015
90411,32074,23995,21753
961519,30450,23059,27766
380992,13680,15571,17062
721129,37875,30119,23919
850990,17867,20754,17947
21011,15635,20768,20808
846520,12168,26820,20500
261800,48656,45146,49852
920930,8774,11656,17206
731589,9515,13027,13022
551412,24618,22496,16557
391590,14133,19601,23040
60220,15474,22351,16564
380630,22840,20576,23108
611019,27730,25300,30743
30483,24049,19068,19253
820510,20070,19391,21117
842790,19725,25070,21600
848610,1788,45353,5338
282690,1831,4946,15189
820720,4455,4528,6054
844339,23677,20551,21121
330112,30448,34386,19477
851490,23403,21819,26438
30251,28706,30176,26052
890690,30843,20221,13664
680221,25952,20056,20631
950710,21069,19757,20204
830820,29026,28720,21929
291560,19921,19312,18809
940592,25954,26876,23708
960830,17311,21465,21712
851930,37631,25163,21617
391231,18141,19309,19972
292990,5721,10324,16748
380110,28453,37891,22217
80910,24254,23064,20159
701820,7207,8737,13239
294000,52465,17579,19823
843210,18373,21471,15614
200939,21632,21761,20336
720260,19574,35087,16216
30289,27130,27196,21930
870990,28422,42304,22600
846594,5515,11413,22355
910299,21368,20770,17977
660191,24818,20544,22885
871492,17129,13625,15849
842330,23475,19931,16096
560741,14919,16525,19244
620461,25600,29103,29499
380290,12786,26686,18676
701790,21410,21973,24380
961511,23374,22938,25206
410711,31571,25437,21848
210330,26877,20313,18494
90190,6101,16261,22244
950890,23579,36683,23376
220510,18188,13890,14715
721899,11188,19432,23183
847010,22131,27339,24636
400259,21293,23186,19410
900691,31149,33648,20487
680620,11813,16125,19234
291570,21939,23630,20435
710490,5042,9219,20381
291631,17065,18051,17861
200950,15940,18428,16995
360410,33554,35618,27450
200893,16353,19650,15010
630130,17594,18655,19910
610432,20895,14874,15319
650700,17393,20351,18032
10649,2461,4606,12385
730290,14955,12749,15223
903032,20441,23304,20982
71022,21648,21771,20908
110630,13327,14972,18682
271220,20880,21975,23171
291010,21277,24251,21190
330125,19147,17845,18434
390599,22318,18496,14872
901410,50019,52096,69127
560819,23435,25934,22245
282751,11526,21970,11240
481160,19668,21066,21539
300670,14541,17205,18212
847740,13460,16815,13290
540211,20669,15145,24024
611231,17239,17371,21409
841420,17250,15286,16123
732211,13931,17407,17996
290611,16007,22396,22365
611190,14613,12111,13601
810197,31917,36969,24206
20311,34125,32429,25215
300120,8897,8313,10931
590610,20814,18809,17167
630110,13686,18925,16674
360690,11219,8602,8763
292242,16763,17741,18342
70390,16876,17165,16384
253090,22625,31308,19416
