Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
401140,35129,39331,40202
820320,46155,49150,50039
370130,69732,64518,52817
741533,40497,45062,45967
851660,36152,41154,45640
481022,55045,81042,63522
843680,59963,60140,61277
960350,36960,38988,37979
321290,49025,55340,51808
961900,40146,44771,44919
340490,51669,60869,49057
441231,52639,54237,44373
720441,41375,61284,34445
401161,62797,60856,47584
382370,82732,74029,66661
841939,71627,74714,50914
151800,60202,38853,34514
880320,46570,53090,62790
391729,47013,48054,43954
841850,79550,73265,58950
721069,45346,59967,47081
640391,50991,51206,59805
960390,30888,35936,36158
611596,31887,40228,43871
280429,42106,39872,46447
831190,51176,52634,47392
481940,36140,41657,42029
110423,42799,42030,0
310230,63685,69536,46104
870790,64884,62559,57502
740819,75457,84139,90271
845190,56572,58096,45088
480261,78324,92734,80524
410711,165443,148639,82788
851769,62749,48555,56526
400821,57144,56662,48043
902140,43978,51457,60108
481820,36052,38279,40684
70320,29434,30481,27828
844190,42625,43234,44015
850811,35587,42572,40600
291739,64404,50752,48532
851020,23036,26546,29808
481950,33553,34864,49411
392069,29617,28477,36856
482370,37727,43390,46461
370790,104594,92560,60136
721123,51653,60731,54561
220820,61722,60014,60352
290532,42079,47777,41267
610343,30500,33247,36362
846229,77545,76974,59745
844180,70205,77028,60576
80930,36497,47695,50291
330510,36301,43755,44910
320619,35620,39070,38009
852550,59885,39208,40732
901910,29494,39623,44130
820411,42660,44561,45269
310420,84074,103495,40200
701912,44063,40061,41064
291429,29662,35107,41154
190410,38542,37883,36861
590699,44337,49073,43166
440890,45307,51754,42560
600622,54468,58206,56466
291620,16158,21191,74414
846722,19508,25953,23301
560210,34513,39249,39862
680421,37175,37872,42595
400912,28012,41569,42560
750522,36135,40492,40341
680293,38032,43543,39974
350699,36980,40549,36948
570330,40295,42851,44705
10129,82963,93846,44145
902730,47203,36651,40355
721912,70418,80934,63147
680690,58892,63035,52529
903039,29880,45416,52375
293220,46972,48185,40432
391390,52146,65576,66246
940389,33197,42684,40927
400591,30539,44128,48502
40490,39885,50624,53354
860730,89171,104269,118628
281820,43134,44912,41952
701931,27164,37620,43137
611790,6112,10311,12530
160249,36745,40727,49917
720221,55484,69875,56035
540269,23858,32547,25953
292610,121323,176379,92697
854419,41229,40100,42192
250300,92396,124640,79091
21012,75072,64188,58406
845229,54978,48783,39605
281830,30603,41295,33660
844110,46966,57382,61442
392340,39569,44635,39367
200811,23614,29529,30115
180500,25914,40022,0
551321,26255,24919,24091
382100,21506,23661,25844
732010,43465,63234,54686
401012,54159,51918,47222
853310,71767,44377,41615
761290,59244,49848,51309
711719,86939,79344,74010
610443,47621,47274,47067
291532,69504,74057,60019
722519,47618,51358,58366
900311,46205,48242,50915
850520,36383,45541,42122
902000,32200,27235,29697
731519,19910,26627,29598
844391,37681,41455,35222
853929,47699,46854,47455
611430,28948,37276,34935
902580,30241,38079,51072
870421,310828,389631,160977
40410,68665,65942,70628
800300,44866,39585,33305
290545,36373,65603,49977
853931,68165,57652,51181
520932,85401,92196,65942
846299,57610,53930,69109
220410,49474,53738,52346
400811,53280,43426,34791
392061,53623,42842,35860
300610,30960,34586,37036
844319,54174,40250,33523
360200,90692,71908,37666
420299,38980,55748,56783
850990,47125,47688,41313
300432,65977,82432,65539
620443,41564,43821,44644
481039,34673,40056,38895
721932,34911,49963,49367
391290,33164,35276,34926
843850,65719,66004,38490
831000,35668,35069,35592
220300,188490,203279,93092
130239,46685,52168,43381
853661,53664,47066,39305
854130,35886,37169,35668
841229,36777,35783,38418
290516,55715,60272,44278
293369,39356,51421,40153
901850,46075,44921,49827
870423,60440,76322,51382
