Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,,,111142738,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,79353209,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,1722929359,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,,,690633253,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,973329259,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,4356520926,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,,,3150653208,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,1956934094,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,6442519087,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,231331794,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,731784639,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,,,1808908769,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,,,3382277112,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,,,1257138680,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,1761080580,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,278916897,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,123563734,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,480117376,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,,,990410796,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,933834122,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,1098008894,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,,,89298059,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,,,74833376,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,238901630,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,6025903,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,5216532,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,,,27534763,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,752433403,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,607632451,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,1991021620,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,0,,37317539,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,0,,223504179,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,0,,4745766907,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,321223969,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,763369062,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,,,1415055722,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,56627498,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,710088509,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,2781129826,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,603517474,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,856223197,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,4339954958,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,91867341,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,542961740,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,3912690939,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,,,779800575,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,0,,931613651,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,0,,4142006052,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,,,292172544,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,0,,1080462639,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,0,,8270176155,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,3867850965,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,260926458,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,3118551398,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,313609015,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,1524993697,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,750495097,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,,,386403878,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,0,,462508626,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,0,,962133839,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,,,883612425,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,0,,939170706,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,,,1689222352,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,,,15010022259,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,15427280997,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,,,67256740700,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,,,1458132585,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,0,,2448901579,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,0,,2892364060,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,,,3925030777,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,0,,1671378758,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,0,,10680975853,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,,,3027091839,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,0,,4038347484,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,,,30268870062,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,,,1200213554,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,0,,66830553,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,0,,1164510207,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,,,1704801842,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,0,,735484926,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,0,,2902717642,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,,,792608884,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,3188354443,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,6848989919,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,730810995,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,934588456,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,2550176702,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,710794248,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,147075986,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,933746099,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,,,6390800,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,34427309,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,49956408,,,0
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,,,105166901,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,0,,126015484,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,0,,630283828,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,,,2903242867,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,0,,1402144760,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,,,6021296916,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,15299978299,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,4879249290,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,,,19451945622,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,2388847637,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,1716125034,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,5743418010,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,,,1693514714,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,31296473,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,198747217,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,,,160303144,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,1301456025,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,3813062590,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,,,252633190,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,20822895,,,0
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,98292854,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,,,1996178454,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,1274673250,,,4
H5,2018,2018,2018,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,7654427401,,,4
H5,2018,2018,2018,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,1144353,,,4
H5,2018,2018,2018,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,3617479,,,4
