Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
390469,1082,2416,2809
843629,4944,1890,8725
732189,38,1,1545
841620,5372,2811,1789
120999,6063,58,7198
960820,10219,5714,7264
480640,2421,2130,3455
580632,2022,1469,3961
392112,16604,10824,3360
70110,1634,2323,1680
961511,8602,2291,5045
293040,61307,60128,9436
854460,6165,2757,1747
551219,431,24,4245
761290,25432,23214,5845
845420,70070,11437,21065
846210,3619,1156,5234
844313,27009,20396,3877
843290,4515,1691,3706
902920,2412,2146,2523
846591,14630,2226,2291
870600,18399,4609,56
960200,693,44,1321
845522,7776,5114,1902
852871,331,21,7399
843610,3568,10000,8266
830160,8633,4528,4677
290960,3188,3048,7768
851631,6369,2600,4412
370790,10104,8053,8420
850519,4337,2672,2184
845150,4068,1658,1936
871110,0,10,1950
620193,0,0,2429
842840,38502,14353,6953
283531,15762,16436,7121
330720,25875,11444,10454
851020,5410,1301,4865
392390,7582,5095,4163
392610,2662,1328,8675
10410,1699,19403,22370
848490,3501,3994,4658
847920,7117,7185,4649
130239,8378,6375,3969
300691,3656,5585,1374
600537,0,0,8045
401390,2380,955,3611
390599,3993,3058,3030
722830,34370,20830,1846
530500,45,6,5221
842710,8048,1210,3624
380894,14058,18755,5872
750620,2426,901,1212
320649,4862,3448,6694
731822,3988,1195,2680
852859,4780,2395,5783
71333,66084,29634,16142
761510,8529,2498,4506
820890,2922,2756,3078
550932,29263,8610,16166
292129,14147,12734,7999
848041,8189,5527,2112
71040,12668,11825,10845
390530,13839,9659,7988
844339,2629,4277,16668
842720,24737,5037,4874
390290,7169,13619,5515
842430,12924,6274,2271
843041,4713,21250,1941
852692,4318,2445,2346
853222,4534,3414,2022
841410,10432,9330,5208
845140,12266,15251,3635
600410,0,0,16417
291819,454,1182,7149
848320,8840,6629,5014
590700,66016,39735,8028
701919,2929,3047,2953
847981,39542,10534,1833
841290,3719,3559,2688
903149,6047,3919,1721
854411,2419,1551,6210
370110,5732,2358,10403
842420,4735,2246,1882
391690,4543,2068,3094
846693,3576,1898,2320
854330,5254,8306,4136
340219,11513,5695,4749
310540,1581,2378,6505
540219,29229,22403,7983
320910,7724,4424,2322
871491,19138,10208,1050
392099,2545,6026,7340
700910,1101,759,3653
90831,5994,6806,7445
121190,16588,13466,10484
292151,659,298,4853
560391,4,18,324
581092,465,3,16848
760692,90762,78197,4966
843139,6458,5455,12937
844530,12290,4007,1766
844839,6343,4619,3254
741021,3076,2752,3560
800110,28869,33753,9256
902213,11056,14432,5303
851539,611,471,1747
680520,1537,1277,4214
291815,8111,8515,3698
