Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
902890,40808,51903,82497
844540,38196,71917,66008
845710,46072,92920,95503
90111,87850,83524,64209
580136,34889,47317,68556
520859,165036,167681,104167
841590,86896,88992,96023
870870,55016,71079,80885
731816,56015,70409,75520
440797,0,44567,75249
30389,92818,91557,79291
846599,55684,81322,106412
721030,94551,97399,87777
847930,53533,33098,27511
853222,46019,62318,71072
847150,107008,121449,109497
230690,43574,58766,35938
482190,66370,98502,93546
390730,66476,80542,80621
852910,50904,62462,72506
903149,75136,105775,89199
481159,54242,58902,72311
851539,24201,31372,31555
853610,59262,73237,84194
847190,77313,69470,82261
441299,107385,96797,97004
850140,36475,38412,43993
890190,79114,44318,132784
761090,72395,63480,91006
847950,64764,81427,138952
722012,78796,90298,80427
870880,76909,65518,85720
80212,28089,99311,91228
848690,30264,29877,89885
381600,52621,76164,87897
490890,45553,51507,64399
400299,90873,86904,85747
722300,75377,80323,76815
841381,54050,70974,86978
851430,163034,117649,74872
190531,73536,92376,100799
90411,66545,48652,65114
410411,34,60823,75641
480525,132556,128797,99492
550410,92334,88298,97634
902790,72292,84898,80447
850790,87822,87999,71258
842720,102839,87323,85576
760692,56318,48056,46052
320990,48943,56120,65618
850590,64264,66267,64158
521139,68370,90017,85357
381121,78431,81731,85757
292241,71222,79829,64046
290511,71262,99984,77149
841710,123219,52260,113812
722692,63124,76903,81055
390890,88716,84433,76613
840890,92760,84768,73095
845320,115064,110722,126281
853190,31523,44819,54186
740911,61665,56068,62436
902680,49176,64422,67385
903033,48700,33783,52816
320820,54240,63416,62364
902690,27377,43598,65428
390750,76474,77772,81062
481029,94179,92579,90364
845221,100655,109073,125489
321511,59892,74787,71718
210390,44499,52513,66579
721710,69146,73133,82890
291539,69607,80888,70460
720918,110046,129968,81906
690721,0,78336,81342
100390,35709,47887,62729
845180,101950,104234,111737
730419,51122,76459,67937
230649,77649,89115,70126
722870,100852,80070,92982
845140,96594,102687,111943
230660,46369,53499,65812
340490,52095,68539,65935
731829,66725,70582,58596
701090,63174,66162,70474
480255,48693,58521,59002
293499,30673,40003,58040
850164,20264,45715,138063
310100,20934,34098,47270
871491,26602,45577,55479
470329,70589,99736,115987
120740,35628,48113,58810
730791,28145,41059,55799
842839,80569,64786,104432
690210,42097,67711,73664
410449,22009,67134,73391
720852,49143,59958,53597
540110,51766,55257,63219
591190,66426,76398,72784
470790,217931,115919,79510
841581,68130,70916,79473
731824,59428,60577,58362
720890,46568,77250,84216
840211,50377,93728,86
901910,45971,50978,69038
170260,35307,55853,75724
340130,25666,42225,60892
844790,116476,96640,93666
190590,28471,46658,59031
902620,31949,45096,53902
521039,80964,97580,75313
291531,48811,63645,57279
720836,28462,57481,79460
847759,81981,57841,78842
750522,44643,47996,57625
560410,57193,61393,68046
820890,120035,83996,63798
230310,33470,56564,61283
310510,95876,60858,61754
30481,35950,33002,54587
842951,56239,47719,49617
80251,151,12082,33866
391739,57146,57454,62519
760720,46594,48094,52950
870324,46200,38033,85791
960621,58445,66214,68368
550810,58739,63343,61453
390390,38327,48608,63383
600536,0,65555,70303
330510,37385,62948,62802
440796,0,3486,19811
580620,44797,51764,60242
880390,675,219,575
842890,79371,74012,112835
851519,49848,28255,70048
580710,28727,56289,64427
381210,40502,49744,55318
560490,57588,57595,59806
841391,43033,46366,54556
950691,45362,48046,54607
901839,53015,54157,63020
940120,23946,36212,39608
283719,29290,31093,38840
722550,24646,36265,50485
690220,35168,80966,74820
300431,42372,46708,49241
722020,50379,55877,58388
841451,52045,59026,63943
851680,57551,56803,60607
320416,44765,60026,57281
40410,49502,47861,47153
842123,34104,34165,39532
871499,23709,29600,36134
121190,28548,31983,45109
680291,15823,16553,48274
721914,43314,61836,57738
720230,30405,32721,41258
281700,42893,57375,62191
740919,88723,62208,56912
851769,40199,44081,32974
510710,47904,69175,72163
840510,11547,70462,19978
30214,33803,44621,55888
170490,40631,54682,65441
400510,68093,46365,51206
760711,37718,45544,50355
843920,64672,56115,90538
580632,41463,56709,57436
840999,35043,36415,46846
691010,32508,36961,51420
741110,52372,63356,72407
840420,356,1906,10298
960622,50752,64541,61772
481013,49472,63398,49835
320720,69478,74368,63815
850434,31468,37612,70867
902920,25189,50778,54078
391732,29537,44786,49586
381010,46153,48380,48555
853530,66335,50348,85940
853110,51030,58960,54099
550210,0,56257,57021
731819,52497,55501,49194
391190,39923,53553,55235
40590,64490,77974,76661
340399,50610,50223,50218
842649,20127,25996,11936
902139,76660,56655,70807
854390,13708,37328,34479
350510,33954,42250,48293
391740,60466,63977,58099
760511,8101,20149,39830
392330,37111,44468,48057
580810,55213,56240,59369
843131,47883,53457,61818
848140,44712,49811,55713
853225,35141,42491,45401
300212,0,31811,40981
731021,38860,43259,58631
846150,47068,64501,65764
721720,22884,30836,35690
854330,67086,65585,99355
320649,34607,47204,46548
730799,50933,55271,57771
150710,33897,33531,38582
844313,55357,39929,75215
940599,29590,31565,37410
731700,50911,59832,54353
853590,34382,35172,46533
840732,34576,42701,53932
30314,23989,27907,42687
721012,34221,45056,55166
520849,36728,34288,62057
640419,13271,15599,20041
700529,51203,52809,40812
30312,25990,33780,39057
293090,23109,37099,42845
400599,47052,48341,42443
870892,30596,45230,51499
720917,80731,89282,54115
540244,25180,41658,52350
730439,28048,63705,62515
845430,45354,57524,74213
842710,37870,43219,55462
291412,35649,54692,45844
854470,40123,33524,29863
853120,18799,19421,26123
560391,38720,48609,41128
30614,27965,41566,63090
321290,49248,50410,56044
441112,39977,34321,46947
853950,0,13700,26826
291739,39350,45084,47571
611790,162464,88116,56814
720827,64265,65466,55542
560313,20287,27907,38045
70320,27090,31204,38960
760719,38029,44682,48817
271290,47793,46525,43159
841490,38198,47528,55364
842430,31204,51660,50861
600122,21547,29091,45338
381590,38716,39241,44682
60290,34207,45131,43228
730840,53899,35708,49925
821220,18919,28046,37117
600110,7044,10027,35331
960610,56640,67662,66697
848049,50216,52439,57390
820750,34056,46893,51102
270750,54486,64785,62791
844316,25501,43671,41299
845150,48243,58131,75176
902219,40061,31126,60286
700521,145646,108807,119419
540245,49700,59642,64087
850940,44939,45232,43417
850120,25212,29178,34542
851830,53104,48513,65047
841940,10711,17433,15789
846729,44100,44073,42868
841199,121235,72722,45166
580429,80281,92980,45321
852190,43079,56274,60516
842490,25299,28261,39781
845961,31796,56422,74465
853670,39657,33370,41465
730531,13311,26965,23389
902110,53031,41931,45149
530929,19582,33735,50730
510820,15896,48581,40567
481099,32316,27255,32867
551329,64891,61267,55389
732090,34552,33659,46859
843149,52324,53461,47689
190532,34868,43985,45829
847790,46395,59276,48784
350300,38418,42669,40632
430219,63893,57832,58059
700600,46077,47271,45006
851822,51354,46847,50089
741022,57413,81992,82606
721730,26784,30037,33835
711319,30962,32604,44446
901812,52455,49538,54428
401519,31208,32961,34694
720429,3802,11345,23396
870410,17120,10408,85848
600191,16724,18877,30306
320300,22571,26595,27428
850152,41413,45055,43582
731100,23828,25537,49744
841330,59673,51251,52473
740921,37607,45144,46091
844720,93765,92425,58092
722519,44198,57122,58630
841850,56665,56111,62007
740829,48304,40287,39596
391220,39199,39363,43197
300630,45302,41663,47788
701990,27053,32630,43358
600634,46276,55767,64184
291533,36793,50670,38357
392112,23511,26921,29947
400591,27293,30167,41457
844520,75569,155076,154139
853210,32251,34949,43225
831120,20410,23797,40049
294110,33273,43017,40412
411310,57495,58951,56901
390940,31371,37945,44285
761490,6976,7011,12336
670100,39957,67843,49748
730900,51992,39836,35587
841780,92468,107043,81572
30363,29615,42303,43978
870810,29793,44159,50244
80929,17551,21235,37037
300390,40035,20720,41222
291612,52637,59763,48158
903300,41478,40735,41647
851290,35700,35904,41212
392111,30831,41104,38777
540754,20824,25727,44866
291614,62357,71454,49601
151620,41511,43153,38674
81090,238548,227876,144791
420500,17085,23051,39526
720221,38165,35316,37917
283311,34876,45557,41588
320910,26002,30358,36199
293371,82365,98588,65135
170310,27784,15047,21785
850720,31682,28681,34904
960629,54151,58256,57835
391510,21192,16722,38474
390290,40632,47824,30833
853329,40512,39919,37875
760820,22018,37644,37796
621790,68325,71785,57483
903040,19243,32149,42716
220720,12035,31169,31589
520524,35474,53199,47721
411200,51409,38407,39336
846299,82942,90111,119850
851821,25934,27101,36881
284290,3122,13642,34939
732393,26888,32260,41362
871639,50515,26651,27117
853641,47535,42515,43419
540782,56123,38755,40923
902480,39425,38410,49559
844180,36296,38642,35866
381090,29943,31785,35217
902214,52404,42783,45178
722920,38707,45764,44912
732020,24223,34673,35544
520300,30337,42234,53146
490199,24248,29563,32234
846210,32594,38045,47646
902610,45826,46482,48908
960711,46818,50189,51033
870893,53673,51827,39195
847981,73584,121321,73573
540220,73208,84679,80117
540753,33265,35371,43551
730630,22827,23675,30994
441011,28674,31142,34372
392640,18929,24368,25091
60110,49553,34121,33251
401610,36010,38117,41896
284390,13488,22793,32321
700319,16680,36206,38169
842129,53332,57161,57988
841090,32099,31538,33071
281512,41976,45586,41146
845090,62654,40808,36923
720826,36234,45419,46619
292250,30483,39521,31301
580131,12107,20935,36324
761290,43583,33132,36323
848390,30418,33154,33969
741012,32622,40529,37208
845020,31626,29876,30739
720441,5452,15467,20093
390761,0,31794,36485
722511,41395,24906,42225
560819,33436,32425,37562
392590,26378,32720,48349
740721,40157,49324,41277
600199,36892,23509,35900
900110,58718,88664,61496
392043,15394,16733,27762
902720,71850,43513,31596
391810,21385,26987,36898
910121,13995,17584,22766
380894,22946,29275,38636
290516,26004,30018,28315
681019,2811,5100,24703
170290,34121,33233,34248
841899,26984,35983,42227
280461,1543,24868,34616
730640,41664,39272,43493
281410,45131,57872,44888
730300,25697,37346,35358
870422,63752,33369,70519
846595,20011,22062,39617
282810,15993,20537,29376
170230,29447,31115,30138
701337,31123,26261,33596
830220,34789,19479,26569
390140,0,6303,22810
850153,22599,29559,32005
870540,119657,13295,65863
390320,22781,34182,36233
330610,20727,25666,35638
282300,44577,44499,39242
846593,22006,32518,39408
10239,12446,11067,56582
320710,26050,31558,36510
901819,39964,32453,35690
845811,40741,44867,49505
441012,13341,23959,34150
293399,24426,33890,30231
380899,41371,44054,54738
20712,5591,13850,26453
480519,59755,67541,45858
400110,34728,37799,29731
842410,26205,30412,33345
401590,39689,44682,40174
851679,34886,41788,40199
854121,11853,12735,21450
844331,43015,41458,38151
680422,27816,31956,33747
842790,38267,43168,46479
843680,21894,20192,43265
650700,8225,8385,15895
580421,23156,23243,37275
961210,22813,26633,32747
847290,28467,28876,31746
520523,32342,59043,49631
621710,33211,32000,38777
590210,45555,42836,44633
901390,49867,39783,23017
71290,36147,31995,35979
330590,29234,33460,37059
391239,19932,27334,32153
710231,57380,54540,58550
842010,37783,40340,39540
853223,10828,14001,13292
340211,40330,41057,34696
848330,25824,24792,30711
40690,28208,27250,30598
392030,53390,38429,37357
551622,13787,19747,34117
580639,35168,39837,36098
400121,42822,25976,21083
410719,30168,52656,48718
51191,48122,36728,47227
851629,10037,13628,23989
292320,19284,21828,29744
540231,17134,29270,33577
210610,26355,28083,37032
51199,32066,29632,37894
420221,25656,25918,28875
844130,29383,26585,34104
480300,17896,29020,39782
846229,56079,54405,55593
842940,27094,29819,24437
252010,82427,41115,36198
950890,11120,20426,51270
610910,14697,18183,24472
281511,48018,57997,37829
550922,26415,34518,33909
950699,66931,30136,28967
902730,26858,41444,35610
903210,20846,18752,24864
852871,32000,22594,41079
846291,27594,31533,36933
551612,14595,20578,38061
481019,33372,39175,38659
411320,72119,42562,38474
320619,32827,35647,30591
846693,29096,33382,34897
845891,38939,39818,63580
848299,13789,16968,14688
841350,14942,16371,21649
521059,79815,61472,48509
760611,57204,57404,45709
391729,35846,33281,35347
880240,0,12500,46000
293190,20842,26518,28212
848360,34588,37321,34661
870340,0,3142,8021
600621,49749,36892,40884
851410,23384,67328,36847
560314,34946,32968,32416
